datetime,open,high,low,close,volume
2024-12-02 09:00:00,2646.96,2651.8,2642.49,2645.57,16956
2024-12-02 10:00:00,2644.43,2649.36,2640.2,2642.24,19909
2024-12-02 11:00:00,2642.3,2644.33,2638.55,2641.32,14216
2024-12-02 12:00:00,2641.33,2641.97,2637.32,2638.79,8631
2024-12-02 13:00:00,2638.76,2638.86,2633.5,2636.99,7627
2024-12-02 14:00:00,2636.98,2640.21,2636.49,2637.6,5293
2024-12-02 15:00:00,2637.56,2644.2,2635.21,2637.17,8289
2024-12-02 16:00:00,2637.14,2639.14,2636.58,2638.83,1867
2024-12-02 18:00:00,2638.66,2642.88,2638.31,2642.17,1680
2024-12-02 19:00:00,2642.17,2644.34,2640.55,2641.11,4582
2024-12-02 20:00:00,2641.11,2645.28,2634.09,2636.54,14704
2024-12-02 21:00:00,2636.54,2639.12,2634.43,2636.97,11419
2024-12-02 22:00:00,2636.96,2640.63,2636.25,2640.48,6952
2024-12-02 23:00:00,2640.47,2642.96,2638.36,2639.86,5426
2024-12-03 00:00:00,2639.86,2641.98,2637.13,2641.19,6706
2024-12-03 01:00:00,2641.25,2650.08,2641.25,2646.82,12665
2024-12-03 02:00:00,2646.88,2647.63,2644.41,2644.62,8659
2024-12-03 03:00:00,2644.62,2645.39,2639.15,2645.1,11597
2024-12-03 04:00:00,2645.1,2648.05,2643.87,2644.0,11322
2024-12-03 05:00:00,2644.03,2645.56,2642.51,2642.77,6660
2024-12-03 06:00:00,2642.78,2645.59,2642.64,2643.62,6075
2024-12-03 07:00:00,2643.62,2644.18,2638.19,2639.8,7865
2024-12-03 08:00:00,2639.83,2653.78,2637.71,2652.86,17526
2024-12-03 09:00:00,2652.87,2655.61,2645.65,2646.46,19656
2024-12-03 10:00:00,2645.74,2646.73,2635.18,2640.42,21988
2024-12-03 11:00:00,2640.42,2648.62,2638.88,2648.34,14148
2024-12-03 12:00:00,2648.34,2648.77,2643.41,2647.01,9370
2024-12-03 13:00:00,2647.02,2649.12,2643.07,2645.73,7069
2024-12-03 14:00:00,2645.75,2646.25,2640.19,2640.91,6026
2024-12-03 15:00:00,2640.91,2644.22,2640.65,2642.11,4507
2024-12-03 16:00:00,2642.1,2644.0,2641.91,2643.66,1708
2024-12-03 18:00:00,2643.0,2643.15,2641.09,2642.73,2291
2024-12-03 19:00:00,2642.73,2643.55,2639.65,2640.51,3466
2024-12-03 20:00:00,2640.4,2643.3,2637.65,2642.28,11471
2024-12-03 21:00:00,2642.13,2648.11,2642.01,2645.83,9412
2024-12-03 22:00:00,2645.87,2647.86,2643.13,2644.43,6886
2024-12-03 23:00:00,2644.42,2648.59,2643.75,2648.4,4587
2024-12-04 00:00:00,2648.41,2651.12,2647.55,2649.74,7661
2024-12-04 01:00:00,2649.76,2651.36,2647.37,2649.26,9657
2024-12-04 02:00:00,2649.27,2649.33,2640.3,2641.43,8712
2024-12-04 03:00:00,2641.4,2642.22,2636.63,2641.3,10575
2024-12-04 04:00:00,2641.31,2642.74,2638.61,2640.89,8304
2024-12-04 05:00:00,2640.89,2644.61,2640.18,2644.34,8055
2024-12-04 06:00:00,2644.34,2647.6,2643.3,2646.14,7889
2024-12-04 07:00:00,2646.15,2646.48,2636.13,2636.98,9447
2024-12-04 08:00:00,2636.78,2649.08,2632.3,2648.42,19628
2024-12-04 09:00:00,2648.39,2653.3,2644.96,2648.65,17312
2024-12-04 10:00:00,2648.49,2657.0,2648.49,2654.92,19624
2024-12-04 11:00:00,2654.91,2655.49,2646.85,2649.62,13069
2024-12-04 12:00:00,2649.63,2652.87,2648.36,2651.27,8133
2024-12-04 13:00:00,2651.28,2652.88,2648.66,2648.96,6445
2024-12-04 14:00:00,2648.87,2655.31,2646.71,2651.58,8356
2024-12-04 15:00:00,2651.51,2651.8,2647.91,2650.02,6859
2024-12-04 16:00:00,2650.02,2651.1,2648.82,2649.86,1657
2024-12-04 18:00:00,2648.92,2651.52,2648.53,2650.28,1995
2024-12-04 19:00:00,2650.29,2650.32,2647.66,2648.3,3489
2024-12-04 20:00:00,2648.31,2650.63,2646.14,2646.96,8812
2024-12-04 21:00:00,2646.96,2649.63,2645.21,2646.45,7425
2024-12-04 22:00:00,2646.45,2649.27,2644.56,2648.85,5597
2024-12-04 23:00:00,2648.85,2649.57,2645.69,2646.22,3203
2024-12-05 00:00:00,2646.22,2655.45,2645.47,2653.04,8310
2024-12-05 01:00:00,2653.04,2653.98,2646.53,2646.83,9364
2024-12-05 02:00:00,2646.82,2650.81,2645.3,2648.67,8570
2024-12-05 03:00:00,2648.66,2650.08,2641.91,2643.07,8612
2024-12-05 04:00:00,2643.05,2646.07,2641.77,2644.68,7307
2024-12-05 05:00:00,2644.68,2650.23,2644.58,2648.71,7539
2024-12-05 06:00:00,2648.71,2652.57,2648.03,2651.24,5920
2024-12-05 07:00:00,2651.24,2653.27,2647.45,2653.15,8104
2024-12-05 08:00:00,2653.19,2654.42,2644.17,2648.87,16451
2024-12-05 09:00:00,2648.85,2650.11,2639.47,2640.23,16224
2024-12-05 10:00:00,2640.23,2641.9,2631.76,2640.12,20776
2024-12-05 11:00:00,2640.1,2643.28,2632.8,2635.08,14252
2024-12-05 12:00:00,2635.07,2635.84,2623.65,2627.89,12857
2024-12-05 13:00:00,2627.9,2629.54,2623.42,2629.48,8417
2024-12-05 14:00:00,2629.46,2631.58,2628.49,2629.7,5789
2024-12-05 15:00:00,2629.7,2631.69,2627.9,2631.2,5188
2024-12-05 16:00:00,2631.19,2632.36,2630.91,2631.89,1711
2024-12-05 18:00:00,2631.83,2633.77,2631.43,2633.67,1820
2024-12-05 19:00:00,2633.67,2633.67,2628.06,2628.42,3174
2024-12-05 20:00:00,2628.42,2630.45,2610.77,2617.49,15054
2024-12-05 21:00:00,2617.49,2625.35,2616.76,2625.33,8755
2024-12-05 22:00:00,2625.32,2642.43,2624.85,2640.73,9953
2024-12-05 23:00:00,2640.73,2644.43,2640.1,2642.14,5140
2024-12-06 00:00:00,2642.14,2642.56,2635.21,2637.85,7431
2024-12-06 01:00:00,2637.85,2642.17,2636.23,2639.28,7192
2024-12-06 02:00:00,2639.31,2640.06,2635.85,2639.64,6505
2024-12-06 03:00:00,2639.61,2645.1,2637.67,2644.11,7546
2024-12-06 04:00:00,2644.11,2645.6,2639.67,2640.67,7786
2024-12-06 05:00:00,2640.67,2640.77,2633.44,2634.09,7829
2024-12-06 06:00:00,2634.09,2639.21,2632.36,2638.36,5843
2024-12-06 07:00:00,2638.36,2641.45,2635.63,2638.42,7658
2024-12-06 08:00:00,2638.43,2643.24,2630.96,2635.64,24650
2024-12-06 09:00:00,2635.63,2638.81,2623.98,2635.26,26466
2024-12-06 10:00:00,2635.11,2640.47,2632.4,2637.47,20802
2024-12-06 11:00:00,2637.49,2641.53,2635.44,2640.32,12809
2024-12-06 12:00:00,2640.32,2640.53,2634.14,2634.81,8260
2024-12-06 13:00:00,2634.81,2638.88,2634.05,2637.08,6248
2024-12-06 14:00:00,2637.13,2637.3,2632.91,2634.73,4818
2024-12-06 15:00:00,2634.73,2636.25,2631.4,2631.8,4787
2024-12-06 16:00:00,2631.79,2633.64,2631.03,2632.8,1910
2024-12-08 18:00:00,2647.23,2648.29,2636.25,2639.97,5557
2024-12-08 19:00:00,2639.96,2639.96,2627.41,2630.8,7755
2024-12-08 20:00:00,2630.81,2650.49,2630.75,2646.59,17500
2024-12-08 21:00:00,2646.57,2648.53,2640.87,2645.99,9761
2024-12-08 22:00:00,2645.99,2646.53,2638.19,2638.74,10510
2024-12-08 23:00:00,2638.7,2639.25,2634.49,2635.98,8077
2024-12-09 00:00:00,2635.98,2640.28,2635.79,2638.34,8508
2024-12-09 01:00:00,2638.28,2644.4,2638.1,2643.76,10902
2024-12-09 02:00:00,2643.69,2651.15,2642.93,2650.41,11312
2024-12-09 03:00:00,2650.44,2650.97,2646.0,2649.25,10789
2024-12-09 04:00:00,2649.25,2657.32,2648.71,2655.49,8859
2024-12-09 05:00:00,2655.51,2658.3,2653.39,2657.39,8029
2024-12-09 06:00:00,2657.43,2660.34,2653.37,2656.16,7722
2024-12-09 07:00:00,2656.16,2658.2,2653.23,2656.13,8212
2024-12-09 08:00:00,2656.13,2666.26,2654.61,2665.38,18680
2024-12-09 09:00:00,2665.43,2675.19,2662.48,2674.05,19247
2024-12-09 10:00:00,2673.94,2676.31,2666.5,2668.21,18990
2024-12-09 11:00:00,2668.21,2670.44,2665.53,2667.59,13267
2024-12-09 12:00:00,2667.59,2669.31,2663.52,2664.38,7548
2024-12-09 13:00:00,2664.37,2664.56,2661.54,2662.9,6582
2024-12-09 14:00:00,2662.91,2663.22,2658.75,2660.03,4798
2024-12-09 15:00:00,2660.06,2660.1,2656.59,2657.81,4994
2024-12-09 16:00:00,2657.81,2660.89,2657.77,2660.06,2321
2024-12-09 18:00:00,2660.5,2661.54,2659.47,2660.43,2078
2024-12-09 19:00:00,2660.41,2665.41,2657.83,2664.87,4168
2024-12-09 20:00:00,2664.91,2668.57,2660.49,2667.35,13124
2024-12-09 21:00:00,2667.35,2671.34,2666.02,2669.0,10014
2024-12-09 22:00:00,2669.0,2671.63,2665.33,2669.89,9442
2024-12-09 23:00:00,2669.91,2673.74,2669.52,2670.2,5795
2024-12-10 00:00:00,2670.2,2671.55,2668.21,2668.78,9389
2024-12-10 01:00:00,2668.78,2670.81,2665.65,2670.02,8462
2024-12-10 02:00:00,2670.02,2670.78,2663.51,2664.52,6344
2024-12-10 03:00:00,2664.55,2665.53,2661.07,2663.13,9929
2024-12-10 04:00:00,2663.16,2666.88,2661.52,2664.88,8196
2024-12-10 05:00:00,2664.93,2676.69,2664.3,2675.42,8087
2024-12-10 06:00:00,2675.42,2675.44,2669.67,2674.46,8671
2024-12-10 07:00:00,2674.46,2679.18,2672.57,2677.71,10525
2024-12-10 08:00:00,2677.72,2681.96,2672.17,2680.34,13314
2024-12-10 09:00:00,2680.34,2691.64,2679.46,2688.69,18238
2024-12-10 10:00:00,2688.68,2690.31,2684.35,2687.34,14235
2024-12-10 11:00:00,2687.34,2692.4,2684.49,2692.22,11097
2024-12-10 12:00:00,2692.24,2695.51,2690.4,2694.27,7279
2024-12-10 13:00:00,2694.27,2695.06,2691.77,2692.37,6223
2024-12-10 14:00:00,2692.37,2694.46,2691.03,2691.88,4650
2024-12-10 15:00:00,2691.88,2693.07,2690.87,2691.73,4707
2024-12-10 16:00:00,2691.74,2694.37,2691.56,2693.51,2008
2024-12-10 18:00:00,2693.35,2698.21,2693.27,2695.87,2624
2024-12-10 19:00:00,2695.89,2701.73,2693.33,2700.81,5423
2024-12-10 20:00:00,2700.83,2703.51,2696.45,2699.85,12865
2024-12-10 21:00:00,2699.85,2704.14,2698.08,2698.99,9269
2024-12-10 22:00:00,2699.0,2702.08,2691.48,2695.43,8602
2024-12-10 23:00:00,2695.34,2696.19,2682.17,2684.66,9164
2024-12-11 00:00:00,2684.66,2692.69,2674.72,2687.55,11447
2024-12-11 01:00:00,2687.55,2697.83,2682.5,2696.05,9824
2024-12-11 02:00:00,2696.08,2696.43,2688.03,2690.3,9770
2024-12-11 03:00:00,2689.83,2696.07,2688.53,2691.15,14237
2024-12-11 04:00:00,2691.17,2695.96,2686.24,2695.69,15708
2024-12-11 05:00:00,2695.7,2699.85,2692.3,2694.39,11899
2024-12-11 06:00:00,2694.44,2697.57,2692.59,2696.42,12020
2024-12-11 07:00:00,2696.37,2697.44,2693.64,2695.67,12112
2024-12-11 08:00:00,2695.76,2702.02,2690.52,2700.86,21129
2024-12-11 09:00:00,2700.86,2706.81,2696.46,2706.28,22780
2024-12-11 10:00:00,2706.3,2715.91,2705.5,2713.05,26670
2024-12-11 11:00:00,2713.05,2718.43,2711.04,2715.19,16990
2024-12-11 12:00:00,2715.19,2719.91,2713.92,2717.95,11279
2024-12-11 13:00:00,2717.95,2721.14,2713.83,2714.08,13114
2024-12-11 14:00:00,2714.08,2719.62,2713.17,2717.93,13447
2024-12-11 15:00:00,2717.93,2720.04,2716.0,2717.09,7877
2024-12-11 16:00:00,2717.08,2718.65,2715.93,2718.12,2508
2024-12-11 18:00:00,2716.97,2720.3,2716.85,2719.92,2470
2024-12-11 19:00:00,2719.92,2724.38,2718.69,2724.17,4213
2024-12-11 20:00:00,2724.17,2726.07,2695.43,2710.91,14465
2024-12-11 21:00:00,2710.91,2711.38,2703.63,2705.83,7281
2024-12-11 22:00:00,2705.83,2711.41,2705.06,2710.44,7085
2024-12-11 23:00:00,2710.4,2715.8,2709.68,2712.56,6943
2024-12-12 00:00:00,2712.56,2716.38,2711.41,2713.44,6743
2024-12-12 01:00:00,2713.45,2718.51,2710.27,2718.44,7486
2024-12-12 02:00:00,2718.44,2720.35,2715.3,2716.11,7478
2024-12-12 03:00:00,2716.14,2719.4,2714.83,2717.95,11127
2024-12-12 04:00:00,2717.99,2718.83,2714.07,2714.68,11200
2024-12-12 05:00:00,2714.68,2715.67,2709.83,2711.4,11243
2024-12-12 06:00:00,2711.47,2713.39,2707.19,2710.75,13809
2024-12-12 07:00:00,2710.75,2712.39,2705.92,2706.69,9681
2024-12-12 08:00:00,2706.77,2711.45,2697.28,2697.51,22093
2024-12-12 09:00:00,2697.52,2699.53,2680.85,2686.46,29927
2024-12-12 10:00:00,2686.46,2688.17,2675.05,2679.59,28369
2024-12-12 11:00:00,2679.59,2683.73,2677.34,2683.4,17728
2024-12-12 12:00:00,2683.43,2686.52,2681.35,2686.23,14358
2024-12-12 13:00:00,2686.23,2687.01,2682.79,2684.1,13695
2024-12-12 14:00:00,2684.09,2686.76,2682.45,2682.9,8876
2024-12-12 15:00:00,2682.89,2683.41,2679.3,2679.63,10313
2024-12-12 16:00:00,2679.63,2682.91,2679.56,2680.65,4300
2024-12-12 18:00:00,2680.96,2681.53,2679.7,2680.64,1580
2024-12-12 19:00:00,2680.64,2685.58,2678.84,2685.41,4954
2024-12-12 20:00:00,2685.41,2692.62,2685.29,2689.8,14367
2024-12-12 21:00:00,2689.79,2691.13,2684.24,2686.53,14939
2024-12-12 22:00:00,2686.52,2691.18,2686.01,2688.09,8346
2024-12-12 23:00:00,2688.05,2688.59,2685.42,2687.27,6172
2024-12-13 00:00:00,2687.28,2689.38,2685.1,2688.23,7717
2024-12-13 01:00:00,2688.23,2690.49,2683.24,2689.59,11418
2024-12-13 02:00:00,2689.59,2690.12,2680.97,2683.12,10514
2024-12-13 03:00:00,2683.14,2684.71,2674.47,2674.89,12590
2024-12-13 04:00:00,2674.89,2677.01,2667.41,2668.91,14310
2024-12-13 05:00:00,2668.9,2670.1,2664.98,2666.58,9179
2024-12-13 06:00:00,2666.58,2669.41,2664.29,2664.89,10856
2024-12-13 07:00:00,2664.89,2672.65,2662.86,2672.44,11205
2024-12-13 08:00:00,2672.44,2672.91,2659.5,2662.13,21386
2024-12-13 09:00:00,2662.12,2663.9,2657.22,2660.08,22042
2024-12-13 10:00:00,2660.16,2662.59,2654.64,2659.88,21871
2024-12-13 11:00:00,2659.83,2664.47,2658.78,2662.12,14695
2024-12-13 12:00:00,2662.13,2662.25,2655.53,2656.19,13284
2024-12-13 13:00:00,2656.2,2656.98,2652.11,2654.14,11150
2024-12-13 14:00:00,2654.22,2655.24,2652.21,2652.97,8365
2024-12-13 15:00:00,2652.95,2653.46,2646.4,2647.79,10109
2024-12-13 16:00:00,2647.82,2649.89,2646.03,2648.26,4634
2024-12-15 18:00:00,2649.99,2652.92,2648.58,2651.46,3478
2024-12-15 19:00:00,2651.38,2651.67,2643.44,2647.22,4877
2024-12-15 20:00:00,2647.22,2655.63,2646.7,2653.36,11357
2024-12-15 21:00:00,2653.36,2654.69,2650.44,2651.85,8880
2024-12-15 22:00:00,2651.84,2655.6,2651.7,2653.74,7305
2024-12-15 23:00:00,2653.75,2654.43,2651.92,2652.7,4220
2024-12-16 00:00:00,2652.71,2653.48,2649.43,2652.74,7386
2024-12-16 01:00:00,2652.76,2654.83,2652.07,2653.59,6660
2024-12-16 02:00:00,2653.59,2655.78,2651.62,2653.69,6611
2024-12-16 03:00:00,2653.69,2661.92,2652.24,2657.96,10580
2024-12-16 04:00:00,2657.96,2659.99,2655.74,2658.04,7274
2024-12-16 05:00:00,2658.04,2661.07,2657.99,2658.77,6841
2024-12-16 06:00:00,2658.77,2664.04,2657.66,2663.46,8467
2024-12-16 07:00:00,2663.45,2664.3,2657.31,2659.91,7631
2024-12-16 08:00:00,2659.95,2664.21,2658.82,2661.8,13483
2024-12-16 09:00:00,2662.01,2662.99,2654.05,2654.77,15606
2024-12-16 10:00:00,2654.77,2656.86,2650.78,2654.32,15147
2024-12-16 11:00:00,2654.32,2655.69,2648.53,2652.1,11989
2024-12-16 12:00:00,2652.1,2655.3,2651.73,2652.03,8362
2024-12-16 13:00:00,2652.03,2655.56,2651.23,2655.27,6925
2024-12-16 14:00:00,2655.28,2655.68,2652.05,2653.18,4729
2024-12-16 15:00:00,2653.18,2653.55,2651.89,2652.66,5301
2024-12-16 16:00:00,2652.66,2653.04,2651.41,2652.88,2115
2024-12-16 18:00:00,2652.36,2652.85,2651.56,2651.64,1481
2024-12-16 19:00:00,2651.64,2655.38,2651.04,2655.18,3761
2024-12-16 20:00:00,2655.18,2658.54,2654.23,2658.01,9359
2024-12-16 21:00:00,2657.95,2658.52,2653.86,2654.85,7287
2024-12-16 22:00:00,2654.85,2656.1,2651.19,2653.5,6312
2024-12-16 23:00:00,2653.5,2655.21,2650.84,2651.68,4366
2024-12-17 00:00:00,2651.68,2654.79,2649.05,2653.61,8049
2024-12-17 01:00:00,2653.65,2654.67,2646.35,2648.79,10639
2024-12-17 02:00:00,2648.79,2657.0,2648.15,2653.72,8540
2024-12-17 03:00:00,2653.74,2653.74,2641.65,2644.12,10064
2024-12-17 04:00:00,2644.11,2646.01,2637.99,2639.6,12296
2024-12-17 05:00:00,2639.6,2643.1,2638.07,2638.14,8263
2024-12-17 06:00:00,2638.14,2642.48,2636.15,2642.2,6755
2024-12-17 07:00:00,2642.2,2645.44,2640.66,2642.75,9294
2024-12-17 08:00:00,2642.75,2646.82,2634.72,2636.95,16707
2024-12-17 09:00:00,2636.96,2641.93,2633.0,2636.63,17184
2024-12-17 10:00:00,2636.66,2642.87,2635.87,2640.07,14254
2024-12-17 11:00:00,2640.07,2641.45,2636.65,2638.85,11116
2024-12-17 12:00:00,2638.81,2647.0,2637.83,2645.91,9712
2024-12-17 13:00:00,2645.88,2648.97,2644.91,2647.24,7509
2024-12-17 14:00:00,2647.23,2648.14,2645.15,2645.37,4596
2024-12-17 15:00:00,2645.37,2646.88,2643.02,2643.55,5246
2024-12-17 16:00:00,2643.58,2646.32,2643.48,2645.88,2141
2024-12-17 18:00:00,2645.84,2647.58,2644.74,2647.33,1493
2024-12-17 19:00:00,2647.33,2650.23,2646.45,2649.97,3676
2024-12-17 20:00:00,2649.97,2651.7,2648.0,2650.94,7127
2024-12-17 21:00:00,2650.94,2650.98,2646.93,2647.31,6195
2024-12-17 22:00:00,2647.35,2648.8,2645.21,2645.6,6342
2024-12-17 23:00:00,2645.6,2645.9,2642.58,2645.02,4735
2024-12-18 00:00:00,2645.02,2649.53,2643.84,2647.39,5767
2024-12-18 01:00:00,2647.45,2647.93,2644.55,2646.59,7370
2024-12-18 02:00:00,2646.59,2647.29,2643.26,2644.55,7233
2024-12-18 03:00:00,2644.61,2649.58,2642.08,2647.87,9610
2024-12-18 04:00:00,2647.84,2649.16,2645.46,2646.79,7271
2024-12-18 05:00:00,2646.79,2649.35,2646.14,2648.35,5236
2024-12-18 06:00:00,2648.35,2649.36,2645.79,2646.22,4531
2024-12-18 07:00:00,2646.24,2647.66,2643.4,2643.94,5178
2024-12-18 08:00:00,2643.93,2647.45,2641.05,2643.89,12715
2024-12-18 09:00:00,2643.89,2644.83,2636.93,2637.91,14072
2024-12-18 10:00:00,2637.8,2638.37,2633.78,2638.14,12470
2024-12-18 11:00:00,2638.1,2639.46,2633.02,2634.66,10787
2024-12-18 12:00:00,2634.68,2639.9,2634.58,2635.98,8379
2024-12-18 13:00:00,2635.97,2638.84,2635.25,2636.6,6532
2024-12-18 14:00:00,2636.53,2636.53,2604.05,2604.48,27292
2024-12-18 15:00:00,2604.48,2609.25,2587.17,2592.41,23530
2024-12-18 16:00:00,2592.41,2595.34,2583.67,2585.92,8178
2024-12-18 18:00:00,2583.25,2592.15,2583.17,2588.04,4718
2024-12-18 19:00:00,2588.15,2597.05,2587.8,2595.2,6541
2024-12-18 20:00:00,2595.2,2618.14,2593.27,2611.81,15321
2024-12-18 21:00:00,2611.81,2613.97,2606.17,2612.03,9683
2024-12-18 22:00:00,2612.01,2613.31,2607.52,2610.3,6364
2024-12-18 23:00:00,2610.29,2611.44,2606.84,2609.18,4270
2024-12-19 00:00:00,2609.18,2610.44,2606.47,2607.28,4669
2024-12-19 01:00:00,2607.25,2614.09,2603.25,2612.9,7898
2024-12-19 02:00:00,2612.95,2622.52,2611.8,2616.6,10822
2024-12-19 03:00:00,2616.6,2619.15,2613.15,2618.4,9717
2024-12-19 04:00:00,2618.4,2622.99,2618.4,2620.33,10532
2024-12-19 05:00:00,2620.33,2626.36,2617.36,2619.42,10089
2024-12-19 06:00:00,2619.42,2621.91,2616.05,2616.72,8511
2024-12-19 07:00:00,2616.72,2616.74,2604.35,2606.16,12867
2024-12-19 08:00:00,2606.17,2606.18,2595.22,2596.27,20594
2024-12-19 09:00:00,2596.27,2600.78,2591.91,2592.43,20474
2024-12-19 10:00:00,2592.48,2595.87,2586.91,2588.42,21391
2024-12-19 11:00:00,2588.39,2596.64,2587.14,2591.68,14327
2024-12-19 12:00:00,2591.66,2594.14,2590.66,2592.59,9504
2024-12-19 13:00:00,2592.59,2599.91,2591.79,2599.65,11242
2024-12-19 14:00:00,2599.65,2600.93,2596.62,2596.66,7770
2024-12-19 15:00:00,2596.71,2600.23,2596.43,2596.73,9095
2024-12-19 16:00:00,2596.7,2596.95,2593.12,2593.9,2157
2024-12-19 18:00:00,2594.73,2595.78,2592.21,2593.43,2207
2024-12-19 19:00:00,2593.42,2595.29,2590.54,2590.71,3411
2024-12-19 20:00:00,2590.71,2603.8,2589.54,2603.7,12392
2024-12-19 21:00:00,2603.66,2603.88,2595.43,2597.0,9018
2024-12-19 22:00:00,2597.0,2599.09,2595.76,2598.41,4596
2024-12-19 23:00:00,2598.41,2600.94,2597.41,2597.93,4153
2024-12-20 00:00:00,2597.93,2601.29,2596.47,2600.29,4766
2024-12-20 01:00:00,2600.27,2605.29,2598.85,2604.62,6825
2024-12-20 02:00:00,2604.62,2607.44,2602.29,2606.2,7696
2024-12-20 03:00:00,2606.22,2607.68,2604.24,2605.43,9764
2024-12-20 04:00:00,2605.43,2606.58,2603.14,2604.95,8825
2024-12-20 05:00:00,2604.94,2606.89,2603.94,2604.19,7338
2024-12-20 06:00:00,2604.19,2604.71,2600.08,2603.57,7829
2024-12-20 07:00:00,2603.57,2606.19,2602.13,2603.49,7336
2024-12-20 08:00:00,2603.49,2614.05,2600.32,2609.57,16101
2024-12-20 09:00:00,2609.56,2618.23,2608.49,2617.22,20325
2024-12-20 10:00:00,2617.47,2631.1,2616.3,2630.3,20652
2024-12-20 11:00:00,2630.3,2631.82,2622.32,2625.13,14535
2024-12-20 12:00:00,2625.13,2627.45,2622.13,2625.55,11012
2024-12-20 13:00:00,2625.55,2627.32,2623.36,2626.08,10522
2024-12-20 14:00:00,2626.1,2629.24,2624.98,2627.81,6583
2024-12-20 15:00:00,2627.81,2628.02,2622.15,2622.68,9231
2024-12-20 16:00:00,2622.68,2624.04,2619.21,2622.57,3393
2024-12-22 18:00:00,2620.32,2624.71,2620.24,2624.24,3725
2024-12-22 19:00:00,2624.27,2625.09,2617.28,2621.62,5276
2024-12-22 20:00:00,2621.62,2624.09,2618.43,2620.77,9888
2024-12-22 21:00:00,2620.75,2627.33,2620.47,2625.86,6818
2024-12-22 22:00:00,2625.85,2626.86,2622.33,2624.01,5761
2024-12-22 23:00:00,2624.01,2626.42,2623.83,2625.45,3445
2024-12-23 00:00:00,2625.53,2629.13,2625.0,2626.66,5143
2024-12-23 01:00:00,2626.66,2632.91,2624.53,2631.52,7248
2024-12-23 02:00:00,2631.52,2633.21,2629.42,2630.17,6179
2024-12-23 03:00:00,2630.16,2632.02,2625.98,2629.91,8506
2024-12-23 04:00:00,2629.88,2630.71,2625.93,2626.35,6739
2024-12-23 05:00:00,2626.35,2626.88,2618.97,2619.36,8651
2024-12-23 06:00:00,2619.33,2619.98,2613.02,2616.18,8470
2024-12-23 07:00:00,2616.18,2618.59,2614.04,2614.98,7929
2024-12-23 08:00:00,2614.98,2619.84,2613.96,2617.41,11427
2024-12-23 09:00:00,2617.39,2619.81,2613.67,2615.63,12273
2024-12-23 10:00:00,2615.6,2616.64,2609.28,2609.76,16118
2024-12-23 11:00:00,2609.77,2615.98,2608.1,2615.78,11986
2024-12-23 12:00:00,2615.78,2616.48,2610.62,2611.18,9263
2024-12-23 13:00:00,2611.08,2612.67,2609.9,2610.39,7995
2024-12-23 14:00:00,2610.39,2612.53,2609.59,2611.08,4510
2024-12-23 15:00:00,2611.15,2612.58,2609.07,2610.88,4209
2024-12-23 16:00:00,2610.97,2613.64,2610.2,2613.35,1317
2024-12-23 18:00:00,2613.25,2616.97,2613.25,2615.48,2120
2024-12-23 19:00:00,2615.48,2617.32,2613.4,2616.57,2667
2024-12-23 20:00:00,2616.58,2617.88,2614.52,2617.49,6713
2024-12-23 21:00:00,2617.49,2619.92,2616.64,2616.8,5049
2024-12-23 22:00:00,2616.8,2618.67,2615.7,2618.67,4230
2024-12-23 23:00:00,2618.68,2620.35,2618.22,2620.14,3399
2024-12-24 00:00:00,2620.14,2621.32,2618.24,2619.29,5144
2024-12-24 01:00:00,2619.29,2619.9,2616.32,2618.91,5212
2024-12-24 02:00:00,2618.93,2621.34,2617.83,2618.32,4930
2024-12-24 03:00:00,2618.37,2619.77,2616.7,2617.26,4337
2024-12-24 04:00:00,2617.29,2618.27,2613.31,2613.54,5381
2024-12-24 05:00:00,2613.54,2617.89,2613.04,2615.45,5290
2024-12-24 06:00:00,2615.45,2616.14,2612.35,2615.04,4495
2024-12-24 07:00:00,2615.1,2616.38,2612.6,2613.7,5706
2024-12-24 08:00:00,2613.7,2614.76,2611.29,2614.11,10149
2024-12-24 09:00:00,2614.11,2617.16,2610.17,2610.93,9297
2024-12-24 10:00:00,2610.94,2613.45,2610.07,2611.63,11008
2024-12-24 11:00:00,2611.63,2617.78,2611.49,2615.92,8111
2024-12-24 12:00:00,2615.91,2619.25,2615.16,2616.94,9411
2024-12-24 13:00:00,2616.94,2617.79,2614.86,2616.24,2765
2024-12-25 18:00:00,2616.28,2620.04,2614.93,2618.57,2227
2024-12-25 19:00:00,2618.55,2622.85,2618.53,2621.45,3122
2024-12-25 20:00:00,2621.42,2627.76,2620.69,2626.63,7700
2024-12-25 21:00:00,2626.63,2627.74,2625.72,2627.69,4527
2024-12-25 22:00:00,2627.73,2629.11,2625.55,2626.89,4545
2024-12-25 23:00:00,2626.88,2629.16,2626.26,2627.23,2878
2024-12-26 00:00:00,2627.21,2628.3,2626.03,2626.33,4087
2024-12-26 01:00:00,2626.31,2627.33,2624.51,2625.94,3942
2024-12-26 02:00:00,2625.94,2629.5,2623.48,2625.37,4460
2024-12-26 03:00:00,2625.44,2628.99,2625.05,2627.38,4075
2024-12-26 04:00:00,2627.38,2628.18,2625.88,2627.24,3365
2024-12-26 05:00:00,2627.24,2629.28,2626.82,2628.61,3058
2024-12-26 06:00:00,2628.6,2629.92,2627.73,2627.73,3267
2024-12-26 07:00:00,2627.73,2628.4,2624.71,2626.56,3676
2024-12-26 08:00:00,2626.56,2631.04,2621.74,2623.0,10118
