datetime,open,high,low,close,volume
2025.02.24 08:00,2946.45000,2954.53000,2946.22000,2954.39000,14426,0
2025.02.24 09:00,2954.40000,2956.10000,2934.64000,2938.71000,22901,0
2025.02.24 10:00,2938.66000,2940.48000,2930.70000,2936.50000,23570,0
2025.02.24 11:00,2936.51000,2943.59000,2936.45000,2943.30000,13530,0
2025.02.24 12:00,2943.35000,2944.71000,2940.95000,2943.28000,11753,0
2025.02.24 13:00,2943.30000,2947.96000,2942.72000,2947.27000,9127,0
2025.02.24 14:00,2947.31000,2949.80000,2946.79000,2949.11000,6679,0
2025.02.24 15:00,2949.10000,2951.52000,2946.94000,2950.60000,7610,0
2025.02.24 16:00,2950.61000,2953.04000,2950.21000,2952.45000,3229,0
2025.02.24 18:00,2952.77000,2953.55000,2948.14000,2949.98000,4998,0
2025.02.24 19:00,2949.99000,2952.42000,2948.23000,2949.51000,3902,0
2025.02.24 20:00,2949.56000,2952.36000,2945.24000,2949.57000,13344,0
2025.02.24 21:00,2949.53000,2952.10000,2947.03000,2948.58000,8188,0
2025.02.24 22:00,2948.59000,2949.45000,2937.48000,2939.49000,11119,0
2025.02.24 23:00,2939.46000,2939.81000,2934.88000,2936.76000,6491,0
2025.02.25 00:00,2936.75000,2940.90000,2936.60000,2937.90000,7826,0
2025.02.25 01:00,2937.86000,2938.41000,2933.36000,2935.72000,8669,0
2025.02.25 02:00,2935.76000,2940.46000,2930.60000,2931.59000,13428,0
2025.02.25 03:00,2931.61000,2942.32000,2929.50000,2941.56000,12876,0
2025.02.25 04:00,2941.53000,2942.30000,2937.41000,2938.86000,8621,0
2025.02.25 05:00,2938.81000,2941.48000,2937.31000,2937.50000,8542,0
2025.02.25 06:00,2937.51000,2940.57000,2937.03000,2938.57000,7991,0
2025.02.25 07:00,2938.58000,2941.25000,2923.95000,2928.57000,16658,0
2025.02.25 08:00,2928.68000,2937.89000,2926.04000,2937.39000,21444,0
2025.02.25 09:00,2937.36000,2944.78000,2931.85000,2932.72000,21103,0
2025.02.25 10:00,2932.71000,2934.85000,2900.49000,2905.87000,34534,0
2025.02.25 11:00,2905.86000,2906.81000,2888.22000,2896.32000,25570,0
2025.02.25 12:00,2896.32000,2908.86000,2893.61000,2907.56000,15962,0
2025.02.25 13:00,2907.60000,2912.29000,2905.41000,2909.43000,13869,0
2025.02.25 14:00,2909.43000,2913.79000,2905.72000,2912.06000,9674,0
2025.02.25 15:00,2912.02000,2913.31000,2910.83000,2912.67000,9995,0
2025.02.25 16:00,2912.66000,2917.21000,2912.56000,2914.95000,5996,0
2025.02.25 18:00,2915.10000,2918.84000,2913.60000,2918.49000,4225,0
2025.02.25 19:00,2918.47000,2926.03000,2918.47000,2923.43000,6838,0
2025.02.25 20:00,2923.43000,2930.06000,2915.20000,2917.78000,14748,0
2025.02.25 21:00,2917.79000,2922.99000,2914.70000,2921.08000,11104,0
2025.02.25 22:00,2921.08000,2921.64000,2916.43000,2917.18000,4779,0
2025.02.25 23:00,2917.18000,2918.85000,2912.52000,2914.92000,4767,0
2025.02.26 00:00,2914.86000,2921.00000,2914.77000,2915.33000,6497,0
2025.02.26 01:00,2915.32000,2916.09000,2906.62000,2906.67000,8020,0
2025.02.26 02:00,2906.66000,2917.40000,2905.80000,2915.32000,12869,0
2025.02.26 03:00,2915.31000,2918.38000,2909.50000,2917.99000,10712,0
2025.02.26 04:00,2917.96000,2919.00000,2912.16000,2913.10000,8462,0
2025.02.26 05:00,2913.16000,2916.75000,2910.88000,2912.61000,7688,0
2025.02.26 06:00,2912.61000,2915.37000,2912.00000,2913.77000,5711,0
2025.02.26 07:00,2913.77000,2915.46000,2910.07000,2913.85000,7609,0
2025.02.26 08:00,2913.85000,2915.04000,2905.46000,2905.82000,14852,0
2025.02.26 09:00,2905.82000,2906.14000,2890.71000,2901.38000,26007,0
2025.02.26 10:00,2901.37000,2914.28000,2898.51000,2913.27000,18392,0
2025.02.26 11:00,2913.31000,2916.69000,2909.83000,2913.10000,13321,0
2025.02.26 12:00,2913.10000,2916.15000,2910.26000,2913.77000,11467,0
2025.02.26 13:00,2913.75000,2916.11000,2912.31000,2914.82000,9628,0
2025.02.26 14:00,2914.84000,2916.23000,2913.29000,2913.81000,6299,0
2025.02.26 15:00,2913.80000,2916.67000,2911.96000,2916.22000,7431,0
2025.02.26 16:00,2916.21000,2918.65000,2915.96000,2916.35000,4019,0
2025.02.26 18:00,2916.69000,2920.73000,2915.53000,2919.23000,2590,0
2025.02.26 19:00,2919.23000,2919.23000,2915.89000,2917.09000,3833,0
2025.02.26 20:00,2917.10000,2918.23000,2911.03000,2912.48000,11423,0
2025.02.26 21:00,2912.48000,2914.82000,2904.24000,2906.63000,10646,0
2025.02.26 22:00,2906.66000,2909.05000,2905.23000,2905.61000,6866,0
2025.02.26 23:00,2905.68000,2906.38000,2896.18000,2897.31000,7322,0
2025.02.27 00:00,2897.40000,2898.53000,2888.54000,2890.81000,14615,0
2025.02.27 01:00,2890.81000,2898.46000,2890.47000,2894.11000,12540,0
2025.02.27 02:00,2894.11000,2896.63000,2887.88000,2891.94000,12345,0
2025.02.27 03:00,2891.86000,2892.15000,2880.66000,2881.27000,17768,0
2025.02.27 04:00,2881.22000,2893.50000,2876.94000,2887.37000,13209,0
2025.02.27 05:00,2887.37000,2894.99000,2886.53000,2892.21000,8203,0
2025.02.27 06:00,2892.21000,2894.91000,2883.40000,2884.01000,10722,0
2025.02.27 07:00,2884.01000,2888.70000,2883.07000,2885.00000,11448,0
2025.02.27 08:00,2884.99000,2892.10000,2881.05000,2888.99000,22454,0
2025.02.27 09:00,2889.00000,2892.32000,2867.77000,2872.28000,26208,0
2025.02.27 10:00,2872.27000,2882.55000,2870.44000,2872.26000,27714,0
2025.02.27 11:00,2872.20000,2878.11000,2871.80000,2877.46000,16985,0
2025.02.27 12:00,2877.41000,2883.75000,2876.07000,2883.19000,14007,0
2025.02.27 13:00,2883.20000,2887.30000,2882.86000,2887.29000,8891,0
2025.02.27 14:00,2887.33000,2887.59000,2877.21000,2879.16000,11663,0
2025.02.27 15:00,2879.16000,2879.32000,2872.72000,2873.87000,18346,0
2025.02.27 16:00,2873.95000,2877.90000,2871.21000,2877.01000,4906,0
2025.02.27 18:00,2877.40000,2878.27000,2874.73000,2875.87000,2678,0
2025.02.27 19:00,2875.87000,2880.32000,2874.83000,2877.00000,4711,0
2025.02.27 20:00,2876.99000,2885.00000,2873.84000,2874.74000,16981,0
2025.02.27 21:00,2874.69000,2877.78000,2870.38000,2873.26000,14801,0
2025.02.27 22:00,2873.26000,2876.25000,2863.64000,2865.74000,12210,0
2025.02.27 23:00,2865.74000,2865.95000,2856.89000,2863.37000,12822,0
2025.02.28 00:00,2863.37000,2867.05000,2861.75000,2864.08000,9635,0
2025.02.28 01:00,2864.12000,2866.61000,2861.93000,2863.50000,11847,0
2025.02.28 02:00,2863.48000,2865.19000,2857.35000,2858.61000,10921,0
2025.02.28 03:00,2858.57000,2860.33000,2850.94000,2855.91000,13852,0
2025.02.28 04:00,2855.89000,2864.27000,2855.72000,2862.38000,11087,0
2025.02.28 05:00,2862.30000,2864.86000,2860.68000,2862.76000,7054,0
2025.02.28 06:00,2862.76000,2863.65000,2859.04000,2862.21000,6912,0
2025.02.28 07:00,2862.23000,2864.87000,2854.39000,2856.30000,10674,0
2025.02.28 08:00,2856.36000,2862.16000,2848.24000,2848.52000,20172,0
2025.02.28 09:00,2848.55000,2851.67000,2833.38000,2833.80000,27264,0
2025.02.28 10:00,2833.84000,2850.67000,2832.58000,2850.15000,27303,0
2025.02.28 11:00,2850.14000,2853.91000,2846.25000,2848.55000,17769,0
2025.02.28 12:00,2848.55000,2851.50000,2844.52000,2845.08000,10883,0
2025.02.28 13:00,2845.08000,2847.68000,2837.99000,2845.19000,13768,0
2025.02.28 14:00,2845.22000,2850.88000,2844.03000,2849.51000,9537,0
2025.02.28 15:00,2849.50000,2855.08000,2847.74000,2854.63000,14287,0
2025.02.28 16:00,2854.60000,2859.49000,2853.25000,2858.05000,5174,0
2025.03.02 18:00,2860.52000,2876.86000,2860.37000,2870.88000,12449,0
2025.03.02 19:00,2870.99000,2871.27000,2865.11000,2865.85000,6021,0
2025.03.02 20:00,2865.85000,2871.91000,2864.12000,2870.81000,12654,0
2025.03.02 21:00,2870.81000,2871.93000,2867.80000,2868.13000,8899,0
2025.03.02 22:00,2868.06000,2868.06000,2859.28000,2864.76000,12535,0
2025.03.02 23:00,2864.74000,2868.46000,2863.00000,2867.34000,4973,0
2025.03.03 00:00,2867.31000,2867.32000,2861.25000,2863.79000,7391,0
2025.03.03 01:00,2863.77000,2865.97000,2861.67000,2865.51000,8049,0
2025.03.03 02:00,2865.60000,2866.24000,2860.06000,2863.24000,7735,0
2025.03.03 03:00,2863.25000,2868.76000,2858.90000,2868.56000,13507,0
2025.03.03 04:00,2868.56000,2871.45000,2864.26000,2867.37000,11708,0
2025.03.03 05:00,2867.37000,2873.54000,2867.19000,2871.84000,7633,0
2025.03.03 06:00,2871.85000,2875.46000,2871.18000,2874.31000,6356,0
2025.03.03 07:00,2874.31000,2877.59000,2873.91000,2875.56000,7741,0
2025.03.03 08:00,2875.52000,2876.23000,2868.85000,2872.56000,14912,0
2025.03.03 09:00,2872.56000,2882.99000,2871.24000,2877.09000,17660,0
2025.03.03 10:00,2877.31000,2890.47000,2873.81000,2887.79000,25372,0
2025.03.03 11:00,2887.79000,2893.05000,2886.00000,2891.40000,12768,0
2025.03.03 12:00,2891.47000,2892.88000,2887.27000,2890.85000,12038,0
2025.03.03 13:00,2890.85000,2892.38000,2886.52000,2889.91000,12431,0
2025.03.03 14:00,2889.93000,2891.22000,2879.69000,2881.56000,11600,0
2025.03.03 15:00,2881.56000,2891.41000,2878.30000,2890.53000,15393,0
2025.03.03 16:00,2890.58000,2895.23000,2890.16000,2893.67000,4594,0
2025.03.03 18:00,2892.13000,2893.31000,2890.50000,2890.78000,2663,0
2025.03.03 19:00,2890.78000,2893.66000,2890.15000,2891.80000,4498,0
2025.03.03 20:00,2891.80000,2892.93000,2881.85000,2888.26000,12501,0
2025.03.03 21:00,2888.24000,2889.31000,2884.72000,2885.38000,8226,0
2025.03.03 22:00,2885.38000,2892.99000,2884.91000,2888.58000,7097,0
2025.03.03 23:00,2888.58000,2892.71000,2886.70000,2891.16000,6454,0
2025.03.04 00:00,2891.17000,2894.31000,2888.32000,2889.57000,8986,0
2025.03.04 01:00,2889.57000,2889.90000,2884.29000,2887.27000,7789,0
2025.03.04 02:00,2887.31000,2901.43000,2886.92000,2899.87000,11054,0
2025.03.04 03:00,2899.84000,2918.61000,2896.71000,2914.01000,16888,0
2025.03.04 04:00,2914.04000,2921.23000,2912.54000,2918.00000,11040,0
2025.03.04 05:00,2918.00000,2918.08000,2912.00000,2914.60000,10162,0
2025.03.04 06:00,2914.60000,2921.72000,2912.99000,2919.87000,8976,0
2025.03.04 07:00,2919.87000,2925.41000,2918.55000,2924.77000,11246,0
2025.03.04 08:00,2924.86000,2927.87000,2919.73000,2922.50000,20908,0
2025.03.04 09:00,2922.58000,2922.97000,2903.27000,2903.44000,23085,0
2025.03.04 10:00,2903.29000,2912.21000,2900.35000,2906.00000,24511,0
2025.03.04 11:00,2906.00000,2915.93000,2903.71000,2915.08000,17758,0
2025.03.04 12:00,2915.09000,2916.29000,2911.02000,2911.51000,12830,0
2025.03.04 13:00,2911.51000,2915.17000,2908.19000,2911.23000,11391,0
2025.03.04 14:00,2911.23000,2916.50000,2911.16000,2916.09000,11912,0
2025.03.04 15:00,2916.12000,2920.46000,2914.26000,2917.16000,12625,0
2025.03.04 16:00,2917.19000,2918.48000,2913.26000,2917.61000,6011,0
2025.03.04 18:00,2918.10000,2918.10000,2914.34000,2914.51000,2690,0
2025.03.04 19:00,2914.51000,2917.27000,2912.13000,2914.04000,5485,0
2025.03.04 20:00,2914.00000,2915.12000,2903.37000,2907.09000,13973,0
2025.03.04 21:00,2907.09000,2914.62000,2901.94000,2904.22000,14243,0
2025.03.04 22:00,2904.22000,2913.54000,2903.47000,2908.71000,10836,0
2025.03.04 23:00,2908.71000,2912.62000,2908.53000,2910.47000,6439,0
2025.03.05 00:00,2910.49000,2918.84000,2910.00000,2918.68000,8167,0
2025.03.05 01:00,2918.64000,2921.66000,2913.53000,2916.95000,10095,0
2025.03.05 02:00,2917.15000,2919.76000,2912.93000,2918.01000,12790,0
2025.03.05 03:00,2917.83000,2921.85000,2916.66000,2919.92000,14674,0
2025.03.05 04:00,2919.91000,2922.59000,2913.26000,2918.86000,14473,0
2025.03.05 05:00,2918.87000,2919.12000,2908.96000,2913.26000,12995,0
2025.03.05 06:00,2913.26000,2917.15000,2912.01000,2913.22000,10545,0
2025.03.05 07:00,2913.23000,2919.17000,2912.34000,2916.10000,11714,0
2025.03.05 08:00,2916.13000,2916.46000,2894.21000,2899.88000,24302,0
2025.03.05 09:00,2899.89000,2917.12000,2897.61000,2912.12000,27493,0
2025.03.05 10:00,2911.72000,2923.74000,2908.05000,2917.10000,27876,0
2025.03.05 11:00,2917.03000,2929.86000,2915.12000,2923.74000,19379,0
2025.03.05 12:00,2923.74000,2925.16000,2913.58000,2915.93000,16351,0
2025.03.05 13:00,2915.94000,2920.60000,2911.37000,2917.39000,13490,0
2025.03.05 14:00,2917.39000,2921.36000,2916.24000,2920.49000,9568,0
2025.03.05 15:00,2920.49000,2923.03000,2919.47000,2922.01000,9874,0
2025.03.05 16:00,2922.06000,2922.33000,2917.80000,2919.12000,2623,0
2025.03.05 18:00,2918.85000,2918.87000,2916.79000,2918.25000,1878,0
2025.03.05 19:00,2918.25000,2920.15000,2916.56000,2916.73000,3540,0
2025.03.05 20:00,2916.68000,2925.65000,2915.77000,2924.58000,10250,0
2025.03.05 21:00,2924.57000,2926.58000,2922.91000,2925.49000,9270,0
2025.03.05 22:00,2925.50000,2925.53000,2920.04000,2921.17000,7897,0
2025.03.05 23:00,2921.17000,2921.48000,2916.32000,2917.27000,4483,0
2025.03.06 00:00,2917.27000,2920.55000,2914.51000,2919.78000,7311,0
2025.03.06 01:00,2919.78000,2923.01000,2919.78000,2920.57000,7585,0
2025.03.06 02:00,2920.57000,2922.47000,2909.71000,2910.10000,15171,0
2025.03.06 03:00,2910.05000,2911.50000,2900.98000,2904.73000,17900,0
2025.03.06 04:00,2904.71000,2905.30000,2891.19000,2894.19000,16919,0
2025.03.06 05:00,2894.19000,2905.10000,2891.91000,2899.25000,17183,0
2025.03.06 06:00,2899.25000,2907.60000,2898.52000,2905.73000,13032,0
2025.03.06 07:00,2905.82000,2907.11000,2899.25000,2903.14000,15994,0
2025.03.06 08:00,2903.14000,2909.30000,2900.73000,2904.42000,20907,0
2025.03.06 09:00,2904.44000,2916.56000,2903.32000,2915.14000,22700,0
2025.03.06 10:00,2915.14000,2922.62000,2909.10000,2914.42000,26074,0
2025.03.06 11:00,2914.40000,2918.39000,2912.52000,2917.12000,15109,0
2025.03.06 12:00,2917.15000,2921.38000,2914.27000,2915.42000,12358,0
2025.03.06 13:00,2915.45000,2920.55000,2913.79000,2916.16000,12006,0
2025.03.06 14:00,2916.16000,2917.61000,2912.24000,2913.99000,9680,0
2025.03.06 15:00,2913.99000,2916.51000,2908.35000,2908.71000,10797,0
2025.03.06 16:00,2908.77000,2911.85000,2908.43000,2910.94000,3068,0
2025.03.06 18:00,2911.94000,2913.49000,2909.99000,2910.35000,3934,0
2025.03.06 19:00,2910.35000,2910.35000,2896.69000,2904.72000,9014,0
2025.03.06 20:00,2904.73000,2910.13000,2901.47000,2906.76000,14171,0
2025.03.06 21:00,2906.75000,2909.15000,2901.23000,2908.07000,14089,0
2025.03.06 22:00,2908.07000,2908.94000,2903.96000,2905.30000,9774,0
2025.03.06 23:00,2905.25000,2908.24000,2904.77000,2906.53000,7378,0
2025.03.07 00:00,2906.53000,2912.45000,2906.33000,2909.51000,10365,0
2025.03.07 01:00,2909.51000,2914.73000,2907.70000,2913.42000,10518,0
2025.03.07 02:00,2913.44000,2917.25000,2911.64000,2917.10000,10012,0
2025.03.07 03:00,2917.10000,2922.96000,2915.17000,2922.38000,11679,0
2025.03.07 04:00,2922.37000,2922.95000,2920.12000,2921.48000,9244,0
2025.03.07 05:00,2921.47000,2921.82000,2917.03000,2917.90000,11324,0
2025.03.07 06:00,2917.91000,2921.98000,2916.69000,2918.71000,10827,0
2025.03.07 07:00,2918.71000,2922.74000,2917.95000,2918.57000,12371,0
2025.03.07 08:00,2918.57000,2926.28000,2910.21000,2913.63000,25143,0
2025.03.07 09:00,2913.61000,2928.64000,2903.87000,2926.70000,25243,0
2025.03.07 10:00,2926.70000,2930.30000,2908.53000,2915.73000,23397,0
2025.03.07 11:00,2915.72000,2919.32000,2911.61000,2913.95000,17108,0
2025.03.07 12:00,2913.96000,2916.14000,2904.98000,2908.18000,17319,0
2025.03.07 13:00,2908.05000,2908.73000,2901.90000,2906.48000,15637,0
2025.03.07 14:00,2906.54000,2909.44000,2904.56000,2905.19000,10558,0
2025.03.07 15:00,2905.15000,2911.13000,2904.72000,2909.57000,11176,0
2025.03.07 16:00,2909.60000,2912.49000,2908.37000,2911.05000,2773,0
2025.03.09 18:00,2912.32000,2915.09000,2909.53000,2911.84000,5872,0
2025.03.09 19:00,2911.83000,2916.90000,2911.34000,2916.21000,4483,0
2025.03.09 20:00,2916.21000,2917.94000,2913.07000,2913.80000,9724,0
2025.03.09 21:00,2913.80000,2918.23000,2911.23000,2912.09000,11303,0
2025.03.09 22:00,2912.08000,2914.43000,2909.43000,2911.43000,10081,0
2025.03.09 23:00,2911.44000,2913.63000,2908.07000,2910.82000,9567,0
2025.03.10 00:00,2910.82000,2912.63000,2910.20000,2910.90000,5677,0
2025.03.10 01:00,2910.89000,2911.86000,2906.87000,2909.81000,8519,0
2025.03.10 02:00,2909.81000,2914.64000,2909.26000,2914.34000,9920,0
2025.03.10 03:00,2914.34000,2915.37000,2904.21000,2908.38000,11795,0
2025.03.10 04:00,2908.37000,2910.52000,2897.51000,2897.83000,15822,0
2025.03.10 05:00,2897.82000,2915.40000,2896.64000,2911.16000,14592,0
2025.03.10 06:00,2911.17000,2911.27000,2898.23000,2902.93000,12860,0
2025.03.10 07:00,2902.97000,2904.68000,2895.59000,2904.02000,14097,0
2025.03.10 08:00,2904.03000,2907.73000,2900.26000,2906.61000,19197,0
2025.03.10 09:00,2906.70000,2908.53000,2897.55000,2903.63000,23378,0
2025.03.10 10:00,2903.60000,2909.11000,2900.88000,2907.94000,25874,0
2025.03.10 11:00,2908.00000,2910.50000,2900.53000,2904.44000,18059,0
2025.03.10 12:00,2904.44000,2906.80000,2895.79000,2895.88000,15601,0
2025.03.10 13:00,2895.88000,2896.07000,2882.71000,2885.98000,18709,0
2025.03.10 14:00,2886.09000,2889.55000,2880.25000,2885.48000,14574,0
2025.03.10 15:00,2885.49000,2890.95000,2880.15000,2885.35000,14598,0
2025.03.10 16:00,2885.41000,2889.06000,2884.27000,2888.93000,3498,0
2025.03.10 18:00,2888.23000,2890.13000,2883.99000,2884.63000,2946,0
2025.03.10 19:00,2884.63000,2885.76000,2882.37000,2884.65000,3258,0
2025.03.10 20:00,2884.65000,2888.57000,2884.10000,2887.30000,9614,0
2025.03.10 21:00,2887.33000,2890.90000,2880.20000,2890.50000,12804,0
2025.03.10 22:00,2890.50000,2900.40000,2889.84000,2899.01000,11684,0
2025.03.10 23:00,2899.01000,2899.29000,2895.11000,2896.93000,8847,0
2025.03.11 00:00,2896.93000,2898.53000,2895.50000,2897.66000,4454,0
2025.03.11 01:00,2897.66000,2899.00000,2892.66000,2895.75000,7758,0
2025.03.11 02:00,2895.75000,2902.69000,2893.37000,2902.30000,10872,0
2025.03.11 03:00,2902.30000,2903.52000,2897.47000,2901.09000,10296,0
2025.03.11 04:00,2900.99000,2910.39000,2900.39000,2909.97000,11043,0
2025.03.11 05:00,2909.97000,2912.39000,2908.78000,2911.72000,11706,0
2025.03.11 06:00,2911.70000,2914.41000,2910.79000,2911.89000,8551,0
2025.03.11 07:00,2911.89000,2915.36000,2910.64000,2913.53000,8925,0
2025.03.11 08:00,2913.54000,2915.94000,2910.41000,2913.00000,11875,0
2025.03.11 09:00,2912.99000,2922.11000,2906.84000,2917.96000,20800,0
2025.03.11 10:00,2917.99000,2920.75000,2911.74000,2914.09000,18311,0
2025.03.11 11:00,2914.09000,2919.78000,2913.93000,2916.85000,16557,0
2025.03.11 12:00,2916.85000,2918.01000,2915.05000,2917.09000,11009,0
2025.03.11 13:00,2917.11000,2920.49000,2914.08000,2917.62000,11348,0
2025.03.11 14:00,2917.62000,2919.48000,2915.07000,2918.17000,7951,0
2025.03.11 15:00,2918.17000,2921.24000,2917.38000,2918.28000,9655,0
2025.03.11 16:00,2918.28000,2918.98000,2915.09000,2916.02000,3252,0
2025.03.11 18:00,2915.64000,2917.97000,2914.35000,2917.46000,2914,0
2025.03.11 19:00,2917.46000,2919.59000,2915.39000,2915.53000,2442,0
2025.03.11 20:00,2915.53000,2915.54000,2912.04000,2914.16000,4263,0
2025.03.11 21:00,2914.17000,2917.33000,2910.83000,2914.81000,9003,0
2025.03.11 22:00,2914.80000,2918.26000,2913.87000,2916.35000,8641,0
2025.03.11 23:00,2916.34000,2919.93000,2914.85000,2914.94000,7108,0
2025.03.12 00:00,2914.94000,2916.04000,2912.54000,2914.86000,5444,0
2025.03.12 01:00,2914.86000,2916.45000,2912.09000,2915.96000,9230,0
2025.03.12 02:00,2915.96000,2921.14000,2911.31000,2911.82000,11347,0
2025.03.12 03:00,2911.84000,2915.59000,2908.89000,2914.48000,13370,0
2025.03.12 04:00,2914.47000,2922.09000,2914.03000,2922.09000,15344,0
2025.03.12 05:00,2922.10000,2925.30000,2913.57000,2914.65000,12795,0
2025.03.12 06:00,2914.65000,2916.96000,2912.79000,2914.34000,9636,0
2025.03.12 07:00,2914.30000,2916.69000,2912.68000,2915.17000,11651,0
2025.03.12 08:00,2915.17000,2923.12000,2912.08000,2917.43000,19053,0
2025.03.12 09:00,2917.48000,2918.69000,2905.98000,2915.64000,25606,0
2025.03.12 10:00,2915.64000,2922.44000,2914.20000,2921.87000,19786,0
2025.03.12 11:00,2921.88000,2929.27000,2921.33000,2928.37000,18282,0
2025.03.12 12:00,2928.46000,2939.13000,2927.83000,2936.16000,18391,0
2025.03.12 13:00,2936.15000,2940.44000,2935.85000,2936.09000,12361,0
2025.03.12 14:00,2936.09000,2937.38000,2933.74000,2935.12000,9517,0
2025.03.12 15:00,2935.12000,2935.60000,2930.91000,2931.32000,10899,0
2025.03.12 16:00,2931.32000,2934.14000,2930.72000,2933.29000,2961,0
2025.03.12 18:00,2933.43000,2938.96000,2933.23000,2938.12000,3422,0
2025.03.12 19:00,2938.14000,2939.32000,2934.60000,2938.04000,4133,0
2025.03.12 20:00,2938.04000,2939.31000,2937.57000,2938.57000,3547,0
2025.03.12 21:00,2938.57000,2941.50000,2936.44000,2937.78000,9482,0
2025.03.12 22:00,2937.78000,2945.91000,2937.39000,2944.21000,8062,0
2025.03.12 23:00,2944.21000,2947.04000,2942.98000,2945.55000,6531,0
2025.03.13 00:00,2945.52000,2946.20000,2943.46000,2944.63000,6480,0
2025.03.13 01:00,2944.64000,2945.11000,2938.13000,2940.00000,9751,0
2025.03.13 02:00,2940.00000,2940.23000,2935.34000,2936.89000,10688,0
2025.03.13 03:00,2936.89000,2938.13000,2932.83000,2935.19000,10108,0
2025.03.13 04:00,2935.18000,2944.88000,2934.80000,2941.42000,10976,0
2025.03.13 05:00,2941.42000,2948.77000,2941.00000,2947.70000,8491,0
2025.03.13 06:00,2947.73000,2948.55000,2942.09000,2944.07000,8437,0
2025.03.13 07:00,2944.09000,2948.58000,2944.09000,2946.19000,10971,0
2025.03.13 08:00,2946.19000,2949.06000,2940.94000,2942.40000,20593,0
2025.03.13 09:00,2942.39000,2952.42000,2939.05000,2950.34000,21955,0
2025.03.13 10:00,2950.36000,2971.17000,2949.81000,2969.90000,24124,0
2025.03.13 11:00,2969.90000,2978.37000,2966.39000,2977.75000,28914,0
2025.03.13 12:00,2977.77000,2985.21000,2976.59000,2980.04000,20680,0
2025.03.13 13:00,2980.05000,2982.18000,2976.31000,2979.39000,14507,0
2025.03.13 14:00,2979.41000,2984.35000,2979.02000,2983.22000,11634,0
2025.03.13 15:00,2983.25000,2985.33000,2980.50000,2982.88000,10122,0
2025.03.13 16:00,2982.92000,2989.06000,2981.17000,2988.95000,3617,0
2025.03.13 18:00,2988.48000,2989.89000,2983.22000,2987.15000,3504,0
2025.03.13 19:00,2987.16000,2989.27000,2985.37000,2986.32000,3622,0
2025.03.13 20:00,2986.33000,2988.64000,2984.63000,2986.58000,5766,0
2025.03.13 21:00,2986.58000,2990.05000,2981.58000,2987.85000,16075,0
2025.03.13 22:00,2987.84000,2988.41000,2983.81000,2984.12000,9804,0
2025.03.13 23:00,2984.13000,2992.91000,2983.81000,2992.56000,7359,0
2025.03.14 00:00,2992.56000,2993.90000,2984.31000,2985.40000,7129,0
2025.03.14 01:00,2985.40000,2986.70000,2981.79000,2986.36000,8622,0
2025.03.14 02:00,2986.37000,2987.71000,2981.13000,2985.72000,9870,0
2025.03.14 03:00,2985.69000,2987.02000,2980.79000,2986.83000,11361,0
2025.03.14 04:00,2986.92000,2993.26000,2985.16000,2992.90000,11157,0
2025.03.14 05:00,2992.95000,2999.45000,2992.65000,2998.71000,11408,0
2025.03.14 06:00,2998.71000,3004.89000,2986.65000,2993.25000,16079,0
2025.03.14 07:00,2993.25000,2999.08000,2993.19000,2993.47000,14416,0
2025.03.14 08:00,2993.46000,2999.58000,2993.28000,2993.76000,14455,0
2025.03.14 09:00,2993.78000,2996.09000,2983.19000,2985.62000,22579,0
2025.03.14 10:00,2985.58000,2993.32000,2981.96000,2985.36000,22952,0
2025.03.14 11:00,2985.34000,2986.40000,2978.35000,2984.51000,17812,0
2025.03.14 12:00,2984.51000,2989.95000,2982.84000,2989.69000,12159,0
2025.03.14 13:00,2989.71000,2990.32000,2986.36000,2986.50000,9048,0
2025.03.14 14:00,2986.67000,2986.96000,2983.17000,2983.38000,7263,0
2025.03.14 15:00,2983.39000,2985.94000,2982.15000,2983.92000,7869,0
2025.03.14 16:00,2983.92000,2988.72000,2981.70000,2985.99000,3279,0
2025.03.16 18:00,2984.63000,2990.54000,2983.99000,2989.07000,4020,0
2025.03.16 19:00,2989.08000,2994.14000,2988.19000,2989.91000,3601,0
2025.03.16 20:00,2989.92000,2990.99000,2986.26000,2990.80000,4775,0
2025.03.16 21:00,2990.81000,2993.11000,2988.66000,2990.71000,10706,0
2025.03.16 22:00,2990.79000,2991.96000,2986.89000,2988.06000,6478,0
2025.03.16 23:00,2988.06000,2988.63000,2985.22000,2986.89000,5526,0
2025.03.17 00:00,2986.89000,2987.87000,2982.38000,2982.51000,4594,0
2025.03.17 01:00,2982.51000,2986.11000,2982.17000,2985.99000,5266,0
2025.03.17 02:00,2985.99000,2990.69000,2985.28000,2989.78000,7343,0
2025.03.17 03:00,2989.76000,2989.91000,2984.06000,2985.44000,7570,0
2025.03.17 04:00,2985.49000,2988.34000,2983.07000,2988.34000,6494,0
2025.03.17 05:00,2988.35000,2996.84000,2987.52000,2995.66000,8192,0
2025.03.17 06:00,2995.66000,2999.46000,2994.69000,2998.88000,7002,0
2025.03.17 07:00,2998.87000,3001.14000,2996.42000,2997.44000,7235,0
2025.03.17 08:00,2997.44000,2997.77000,2984.70000,2987.04000,16654,0
2025.03.17 09:00,2987.07000,2991.31000,2986.03000,2988.36000,18277,0
2025.03.17 10:00,2988.07000,3000.51000,2987.09000,2998.54000,17863,0
2025.03.17 11:00,2998.56000,2999.24000,2992.79000,2997.12000,12571,0
