entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month,exit_month
2025-11-04 13:00:00,2025-11-04 17:00:00,SHORT,TREND,103924.225,102062.0,True,False,False,True,TRAILING_SL,1.7055696109352807,1772.5000000000057,4.0,2025-11,2025-11
2025-11-04 10:00:00,2025-11-04 18:00:00,SHORT,TREND,103816.365,101272.73,True,False,False,True,TRAILING_SL,2.0355220489563544,2113.2050000000077,8.0,2025-11,2025-11
2025-11-06 14:00:00,2025-11-06 17:00:00,SHORT,RANGE,102124.975,101141.95,True,False,False,True,TRAILING_SL,1.0990455566819057,1122.4000000000071,3.0,2025-11,2025-11
2025-11-09 10:00:00,2025-11-09 15:00:00,LONG,RANGE,101876.385,103327.0,True,True,False,True,TRAILING_SL,1.5236141329514252,1552.2030000000059,5.0,2025-11,2025-11
2025-11-09 13:00:00,2025-11-09 22:00:00,LONG,RANGE,102911.415,104220.08,True,True,False,True,TRAILING_SL,1.4807035740398735,1523.8130000000065,9.0,2025-11,2025-11
2025-11-09 15:00:00,2025-11-09 22:00:00,LONG,RANGE,103762.19499999999,104220.08,True,False,False,True,TRAILING_SL,0.8286544053930314,859.8300000000077,7.0,2025-11,2025-11
2025-11-12 14:00:00,2025-11-12 16:00:00,SHORT,RANGE,103990.375,102141.0,True,False,False,True,TRAILING_SL,1.4958836334612726,1555.5750000000028,2.0,2025-11,2025-11
2025-11-12 15:00:00,2025-11-12 20:00:00,SHORT,RANGE,102173.485,101654.59,True,False,False,True,TRAILING_SL,0.8713953527179825,890.335000000005,5.0,2025-11,2025-11
2025-11-11 15:00:00,2025-11-13 01:00:00,SHORT,TREND,103455.96500000001,102075.59,True,False,False,True,TRAILING_SL,1.4804005823476136,1531.5627083333436,34.0,2025-11,2025-11
2025-11-13 09:00:00,2025-11-13 16:00:00,SHORT,RANGE,102826.975,101391.0,True,False,False,True,TRAILING_SL,1.3117909964773404,1348.8750000000057,7.0,2025-11,2025-11
2025-11-13 13:00:00,2025-11-13 17:00:00,SHORT,RANGE,102326.455,100449.98,True,False,False,True,TRAILING_SL,1.5334499763526508,1569.125000000006,4.0,2025-11,2025-11
2025-11-13 15:00:00,2025-11-13 18:00:00,SHORT,RANGE,101382.615,98988.4,True,False,False,True,TRAILING_SL,1.8030655453107107,1827.9950000000085,3.0,2025-11,2025-11
2025-11-14 08:00:00,2025-11-14 14:00:00,SHORT,TREND,97377.38500000001,95822.48,True,False,False,True,TRAILING_SL,1.6624393846682262,1618.8400000000095,6.0,2025-11,2025-11
2025-11-14 09:00:00,2025-11-14 14:00:00,SHORT,TREND,96839.905,95822.48,True,False,False,True,TRAILING_SL,1.3941566753912082,1350.1000000000045,5.0,2025-11,2025-11
2025-11-14 10:00:00,2025-11-14 14:00:00,SHORT,TREND,96752.175,95822.48,True,False,False,True,TRAILING_SL,1.3500833443796032,1306.2350000000063,4.0,2025-11,2025-11
2025-11-14 14:00:00,2025-11-14 20:00:00,SHORT,TREND,96542.35500000001,95463.77,True,False,False,True,TRAILING_SL,1.4301287761211192,1380.6800000000062,6.0,2025-11,2025-11
2025-11-14 15:00:00,2025-11-14 20:00:00,SHORT,TREND,96796.115,95463.77,True,False,False,True,TRAILING_SL,1.5574592017458588,1507.5600000000036,5.0,2025-11,2025-11
2025-11-14 13:00:00,2025-11-16 22:00:00,SHORT,TREND,95243.925,94267.55,True,False,False,True,TRAILING_SL,1.3959435820534867,1329.5514583333363,57.0,2025-11,2025-11
2025-11-17 13:00:00,2025-11-18 04:00:00,SHORT,TREND,93959.765,90515.78,True,True,False,True,TRAILING_SL,2.7032602731605437,2539.977000000005,15.0,2025-11,2025-11
2025-11-19 15:00:00,2025-11-19 20:00:00,SHORT,RANGE,89951.675,89449.0,True,False,False,True,TRAILING_SL,0.9807766225587287,882.2250000000043,5.0,2025-11,2025-11
2025-11-20 15:00:00,2025-11-20 17:00:00,SHORT,RANGE,89869.85500000001,87236.47,True,True,False,True,TRAILING_SL,1.9903859864912505,1788.7570000000067,2.0,2025-11,2025-11
2025-11-21 08:00:00,2025-11-21 11:00:00,SHORT,TREND,83643.425,82910.0,True,False,False,True,TRAILING_SL,1.4443454461602983,1208.1000000000045,3.0,2025-11,2025-11
2025-11-21 10:00:00,2025-11-21 13:00:00,SHORT,TREND,82703.585,81862.0,True,False,False,True,TRAILING_SL,1.5261490780599245,1262.1800000000062,3.0,2025-11,2025-11
2025-11-22 14:00:00,2025-11-23 07:00:00,LONG,TREND,84494.42499999999,85598.0,True,False,False,True,TRAILING_SL,1.6488365948404395,1393.1750000000088,17.0,2025-11,2025-11
2025-11-26 13:00:00,2025-11-26 20:00:00,LONG,RANGE,87128.53499999999,89577.39,True,True,False,True,TRAILING_SL,2.010651275153435,1751.8510000000065,7.0,2025-11,2025-11
2025-11-28 08:00:00,2025-11-28 15:00:00,LONG,RANGE,91690.025,92251.0,True,False,False,True,TRAILING_SL,0.9939739900823518,911.3750000000058,7.0,2025-11,2025-11
2025-12-01 08:00:00,2025-12-01 13:00:00,SHORT,TREND,86869.485,86018.0,True,False,False,True,TRAILING_SL,1.4586595051185156,1267.130000000003,5.0,2025-12,2025-12
2025-12-01 09:00:00,2025-12-01 13:00:00,SHORT,TREND,86704.835,86018.0,True,False,False,True,TRAILING_SL,1.3664808888685458,1184.805000000006,4.0,2025-12,2025-12
2025-12-01 10:00:00,2025-12-01 13:00:00,SHORT,TREND,86647.705,86018.0,True,False,False,True,TRAILING_SL,1.3344150315348846,1156.2400000000039,3.0,2025-12,2025-12
2025-12-01 13:00:00,2025-12-01 16:00:00,SHORT,TREND,85986.82500000001,85084.76,True,False,False,True,TRAILING_SL,1.503044216366881,1292.4200000000114,3.0,2025-12,2025-12
2025-12-01 14:00:00,2025-12-01 16:00:00,SHORT,TREND,86067.875,85084.76,True,False,False,True,TRAILING_SL,1.5487137332018546,1332.9450000000056,2.0,2025-12,2025-12
2025-12-02 13:00:00,2025-12-02 15:00:00,LONG,RANGE,87731.435,90359.0,True,False,False,True,TRAILING_SL,2.216617111073134,1944.6700000000042,2.0,2025-12,2025-12
2025-12-02 14:00:00,2025-12-02 20:00:00,LONG,TREND,89272.015,91045.65,True,False,False,True,TRAILING_SL,1.9358866269569477,1728.2050000000004,6.0,2025-12,2025-12
2025-12-02 15:00:00,2025-12-02 20:00:00,LONG,RANGE,90850.03499999999,91466.65,True,False,False,True,TRAILING_SL,1.0337860629332787,939.1950000000055,5.0,2025-12,2025-12
2025-12-04 13:00:00,2025-12-04 20:00:00,SHORT,RANGE,92516.35500000001,91730.0,True,False,False,True,TRAILING_SL,1.1069015851305513,1024.065000000008,7.0,2025-12,2025-12
2025-12-04 14:00:00,2025-12-05 14:00:00,SHORT,RANGE,91893.985,90715.7,True,False,False,True,TRAILING_SL,1.3276494647609467,1220.0300000000047,24.0,2025-12,2025-12
2025-12-05 09:00:00,2025-12-05 17:00:00,SHORT,RANGE,91128.535,88897.0,True,True,False,True,TRAILING_SL,1.8747003888518623,1708.3870000000054,8.0,2025-12,2025-12
2025-12-05 13:00:00,2025-12-05 17:00:00,SHORT,RANGE,90465.115,88897.0,True,True,False,True,TRAILING_SL,1.74177969043648,1575.7030000000059,4.0,2025-12,2025-12
2025-12-08 08:00:00,2025-12-09 17:00:00,LONG,RANGE,91833.92499999999,93747.99,True,True,False,True,TRAILING_SL,1.79114590096562,1644.8795833333415,33.0,2025-12,2025-12
2025-12-08 09:00:00,2025-12-09 17:00:00,LONG,RANGE,91912.045,93747.99,True,True,False,True,TRAILING_SL,1.772625122202434,1629.2560000000062,32.0,2025-12,2025-12
2025-12-14 14:00:00,2025-12-15 00:00:00,SHORT,RANGE,89118.015,88418.36,True,False,False,True,TRAILING_SL,1.1004677337124287,980.7150000000022,10.0,2025-12,2025-12
2025-12-14 15:00:00,2025-12-15 00:00:00,SHORT,RANGE,89022.88500000001,88418.36,True,False,False,True,TRAILING_SL,1.0482136138364953,933.1500000000074,9.0,2025-12,2025-12
2025-12-15 13:00:00,2025-12-15 15:00:00,SHORT,RANGE,89431.975,87462.91,True,False,False,True,TRAILING_SL,1.8063114450955646,1615.4200000000042,2.0,2025-12,2025-12
2025-12-15 14:00:00,2025-12-15 16:00:00,SHORT,RANGE,88049.985,86903.67,True,False,False,True,TRAILING_SL,1.3674562238710253,1204.0450000000042,2.0,2025-12,2025-12
2025-12-15 15:00:00,2025-12-15 18:00:00,SHORT,RANGE,87033.195,85987.64,True,False,False,True,TRAILING_SL,1.325545959791556,1153.6650000000066,3.0,2025-12,2025-12
2025-12-16 14:00:00,2025-12-17 15:00:00,LONG,TREND,87298.015,89103.85,True,False,False,True,TRAILING_SL,1.998097885349023,1744.299791666673,25.0,2025-12,2025-12
2026-01-02 08:00:00,2026-01-02 18:00:00,LONG,RANGE,89178.155,90120.81,True,False,False,True,TRAILING_SL,1.2359697282366993,1102.2150000000024,10.0,2026-01,2026-01
2026-01-02 09:00:00,2026-01-02 18:00:00,LONG,RANGE,89467.345,90120.81,True,False,False,True,TRAILING_SL,1.0703570112648377,957.6200000000013,9.0,2026-01,2026-01
2026-01-02 10:00:00,2026-01-02 18:00:00,LONG,RANGE,89666.31499999999,90120.81,True,False,False,True,TRAILING_SL,0.9570316344549322,858.135000000008,8.0,2026-01,2026-01
2026-01-02 13:00:00,2026-01-02 18:00:00,LONG,RANGE,89348.70499999999,90120.81,True,False,False,True,TRAILING_SL,1.1381698257406287,1016.9400000000084,5.0,2026-01,2026-01
2026-01-02 14:00:00,2026-01-02 18:00:00,LONG,RANGE,89580.025,90120.81,True,False,False,True,TRAILING_SL,1.0061171561405624,901.2800000000047,4.0,2026-01,2026-01
2026-01-04 08:00:00,2026-01-05 04:00:00,LONG,RANGE,91375.015,92547.0,True,False,False,True,TRAILING_SL,1.331742599440343,1216.8800000000033,20.0,2026-01,2026-01
2026-01-04 09:00:00,2026-01-05 04:00:00,LONG,RANGE,91468.305,92547.0,True,False,False,True,TRAILING_SL,1.2793885269875795,1170.2350000000065,19.0,2026-01,2026-01
2026-01-04 13:00:00,2026-01-05 04:00:00,LONG,RANGE,91264.025,92547.0,True,True,False,True,TRAILING_SL,1.6640456083325341,1518.6750000000059,15.0,2026-01,2026-01
2026-01-04 14:00:00,2026-01-05 04:00:00,LONG,RANGE,91336.415,92547.0,True,False,False,True,TRAILING_SL,1.3534360857058012,1236.1800000000062,14.0,2026-01,2026-01
2026-01-04 10:00:00,2026-01-06 07:00:00,LONG,TREND,91600.64499999999,93527.08,True,False,False,True,TRAILING_SL,1.970068687835123,1804.595625000009,45.0,2026-01,2026-01
2026-01-05 08:00:00,2026-01-06 07:00:00,LONG,TREND,92467.555,93527.08,True,False,False,True,TRAILING_SL,1.482844442031594,1371.1500000000071,23.0,2026-01,2026-01
2026-01-05 09:00:00,2026-01-06 07:00:00,LONG,TREND,92688.625,93527.08,True,False,False,True,TRAILING_SL,1.3600536203876192,1260.6150000000039,22.0,2026-01,2026-01
2026-01-05 10:00:00,2026-01-06 07:00:00,LONG,TREND,93080.025,93527.08,True,False,False,True,TRAILING_SL,1.1440854254175445,1064.9150000000068,21.0,2026-01,2026-01
2026-01-05 13:00:00,2026-01-06 07:00:00,LONG,TREND,92742.765,93527.08,True,False,False,True,TRAILING_SL,1.3300714077265263,1233.5450000000042,18.0,2026-01,2026-01
