entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,duration_hours,month,asset,pnl_points
2024-05-19 13:16:07.586613,2024-05-19 15:16:07.586613,SHORT,TREND,3844.0784216954494,3820.847405547168,True,False,False,True,TRAILING_SL,0.6663627861900614,2.0,2024-05,ETH,25.61550807414073
2024-05-19 14:16:07.586613,2024-05-20 12:16:07.586613,SHORT,TREND,3817.2825051687664,3754.95664699925,True,True,False,True,TRAILING_SL,1.117684414924302,22.0,2024-05,ETH,42.66517163390327
2024-05-20 13:16:07.586613,2024-05-20 16:16:07.586613,SHORT,RANGE,3791.917009813329,3783.04657916923,True,False,False,True,TRAILING_SL,0.3543119558597866,3.0,2024-05,ETH,13.435215322049544
2024-05-20 15:16:07.586613,2024-05-20 18:16:07.586613,SHORT,RANGE,3788.515640637057,3758.9057364788814,True,True,False,True,TRAILING_SL,0.6631088060497154,3.0,2024-05,ETH,25.12198083163512
2024-05-21 14:16:07.586613,2024-05-21 19:16:07.586613,SHORT,RANGE,3759.3285569466498,3741.3501592913553,True,False,False,True,TRAILING_SL,0.4785215911603681,5.0,2024-05,ETH,17.98919882764721
2024-05-21 08:16:07.586613,2024-05-22 01:16:07.586613,SHORT,TREND,3716.5076326600433,3678.273949058814,True,True,False,True,TRAILING_SL,1.0183414232128862,17.0,2024-05,ETH,37.84673672024584
2024-05-22 08:16:07.586613,2024-05-22 10:16:07.586613,SHORT,RANGE,3511.5777523960905,3451.2653884674737,True,True,False,True,TRAILING_SL,0.8902685627391198,2.0,2024-05,ETH,31.262472785723364
2024-05-22 09:16:07.586613,2024-05-22 10:16:07.586613,SHORT,RANGE,3486.502649170692,3436.502649170692,True,True,True,True,TP3,0.8317790897677364,1.0,2024-05,ETH,29.0
2024-05-22 10:16:07.586613,2024-05-22 12:16:07.586613,SHORT,TREND,3460.0457046603046,3407.461595776427,True,True,False,True,TRAILING_SL,1.176771212066198,2.0,2024-05,ETH,40.71682177677549
2024-05-22 13:16:07.586613,2024-05-22 15:16:07.586613,SHORT,TREND,3389.488134082369,3350.257127321329,True,True,False,True,TRAILING_SL,1.1224763104977862,2.0,2024-05,ETH,38.04620135220803
2024-05-22 15:16:07.586613,2024-05-22 18:16:07.586613,SHORT,TREND,3365.760020282179,3338.010289875485,True,False,False,True,TRAILING_SL,0.8281893253046045,3.0,2024-05,ETH,27.874865203347102
2024-05-22 14:16:07.586613,2024-05-22 20:16:07.586613,SHORT,TREND,3348.99136805996,3329.599702661562,True,False,False,True,TRAILING_SL,0.7075513220246354,6.0,2024-05,ETH,23.695832699199173
2024-05-23 14:16:07.586613,2024-05-23 15:16:07.586613,SHORT,RANGE,3357.9043839202022,3307.9043839202022,True,True,True,True,TP3,0.8636338824556941,1.0,2024-05,ETH,29.0
2024-05-24 13:16:07.586613,2024-05-24 15:16:07.586613,LONG,RANGE,3466.0178078526123,3516.0178078526123,True,True,True,True,TP3,0.83669506643323,2.0,2024-05,ETH,29.0
2024-05-24 15:16:07.586613,2024-05-24 16:16:07.586613,LONG,RANGE,3535.4284775810006,3585.4284775810006,True,True,True,True,TP3,0.8202683262833899,1.0,2024-05,ETH,29.000000000000007
2024-05-23 15:16:07.586613,2024-05-25 15:16:07.586613,SHORT,RANGE,3289.970997671363,3565.663790556405,False,False,False,False,TIMEOUT,-8.413228964053344,48.0,2024-05,ETH,-276.7927928850419
2024-05-25 15:16:07.586613,2024-05-25 16:16:07.586613,LONG,RANGE,3565.663790556405,3615.663790556405,True,True,True,True,TP3,0.813312799619694,1.0,2024-05,ETH,29.000000000000004
2024-05-26 08:16:07.586613,2024-05-26 09:16:07.586613,SHORT,RANGE,3593.4167950437286,3543.4167950437286,True,True,True,True,TP3,0.807031347991657,1.0,2024-05,ETH,29.0
2024-05-27 08:16:07.586613,2024-05-27 10:16:07.586613,SHORT,RANGE,3250.4166362918663,3226.7827346577515,True,True,False,True,TRAILING_SL,0.7361142586975888,2.0,2024-05,ETH,23.92678032682297
2024-05-27 09:16:07.586613,2024-05-27 13:16:07.586613,SHORT,RANGE,3228.2842156445063,3178.2842156445063,True,True,True,True,TP3,0.8983100019342732,4.0,2024-05,ETH,29.000000000000004
2024-05-27 10:16:07.586613,2024-05-27 14:16:07.586613,SHORT,TREND,3226.328685618965,3191.074610472013,True,False,False,True,TRAILING_SL,0.980279464843446,4.0,2024-05,ETH,31.627037573476173
2024-05-27 14:16:07.586613,2024-05-27 16:16:07.586613,SHORT,TREND,3237.744265870679,3224.982359620747,True,False,False,True,TRAILING_SL,0.6294800160656071,2.0,2024-05,ETH,20.380953124966027
2024-05-27 15:16:07.586613,2024-05-27 23:16:07.586613,SHORT,RANGE,3217.75584591889,3167.75584591889,True,True,True,True,TP3,0.9012492366933612,8.0,2024-05,ETH,29.0
2024-05-27 13:16:07.586613,2024-05-28 00:16:07.586613,SHORT,RANGE,3192.7351259335205,3158.3222470351,True,True,False,True,TRAILING_SL,0.8169351590685998,11.0,2024-05,ETH,26.082575779684067
2024-05-28 08:16:07.586613,2024-05-28 10:16:07.586613,SHORT,TREND,3056.512581418594,3036.778734490108,True,False,False,True,TRAILING_SL,0.780854743060335,2.0,2024-05,ETH,23.866923464242973
2024-05-28 09:16:07.586613,2024-05-29 08:16:07.586613,SHORT,TREND,3036.422507024716,3238.4228899476825,False,False,False,False,SL,-6.66904498482951,23.0,2024-05,ETH,-202.5003829229663
2024-05-29 08:16:07.586613,2024-05-29 10:16:07.586613,LONG,RANGE,3236.177014457014,3276.416165102551,True,False,False,True,TRAILING_SL,0.8998140457917545,2.0,2024-05,ETH,29.119575322768476
2024-06-03 13:16:07.586613,2024-06-04 13:16:07.586613,LONG,RANGE,3224.3127226626857,3273.1088238952825,True,True,False,True,TRAILING_SL,0.8981517221631159,24.0,2024-06,ETH,28.959220246519365
2024-06-04 13:16:07.586613,2024-06-04 21:16:07.586613,LONG,RANGE,3278.136841080397,3082.045155738483,False,False,False,False,SL,-5.997055488297491,8.0,2024-06,ETH,-196.59168534191397
2024-06-04 14:16:07.586613,2024-06-05 10:16:07.586613,LONG,RANGE,3274.34424731474,3057.9727565948533,False,False,False,False,SL,-6.6233564445076665,20.0,2024-06,ETH,-216.87149071988688
2024-06-05 10:16:07.586613,2024-06-05 16:16:07.586613,SHORT,TREND,3056.824865098698,3008.3947077876182,True,False,False,True,TRAILING_SL,1.2501559736660273,6.0,2024-06,ETH,38.215078655539855
2024-06-05 14:16:07.586613,2024-06-05 16:16:07.586613,SHORT,TREND,3047.665072716415,3008.3947077876182,True,False,False,True,TRAILING_SL,1.1036377574921334,2.0,2024-06,ETH,33.63518246439844
2024-06-05 15:16:07.586613,2024-06-05 19:16:07.586613,SHORT,TREND,3011.4652810435523,2980.944927692965,True,False,False,True,TRAILING_SL,0.9716259011677616,4.0,2024-06,ETH,29.26017667529368
2024-06-06 08:16:07.586613,2024-06-06 09:16:07.586613,SHORT,RANGE,3025.8975543636766,2975.8975543636766,True,True,True,True,TP3,0.9583933189733675,1.0,2024-06,ETH,29.0
2024-06-06 09:16:07.586613,2024-06-06 11:16:07.586613,SHORT,RANGE,2950.6200373513434,2933.462492593309,True,False,False,True,TRAILING_SL,0.5957653698711065,2.0,2024-06,ETH,17.578772379017213
2024-06-06 10:16:07.586613,2024-06-06 14:16:07.586613,SHORT,RANGE,2939.273220117919,2918.713021293902,True,True,False,True,TRAILING_SL,0.793122585720977,4.0,2024-06,ETH,23.312039764803465
2024-06-06 13:16:07.586613,2024-06-07 08:16:07.586613,SHORT,RANGE,2910.998374595169,3052.2171265409565,False,False,False,False,SL,-4.868389937369727,19.0,2024-06,ETH,-141.71875194578752
2024-06-07 09:16:07.586613,2024-06-07 17:16:07.586613,LONG,RANGE,3083.9779216366983,2957.1350257291106,False,False,False,False,SL,-4.129176639500893,8.0,2024-06,ETH,-127.34289590758772
2024-06-09 10:16:07.586613,2024-06-09 12:16:07.586613,SHORT,RANGE,3118.3240261429137,3090.314313496058,True,True,False,True,TRAILING_SL,0.7953613005396667,2.0,2024-06,ETH,24.80194252937117
2024-06-10 13:16:07.586613,2024-06-10 15:16:07.586613,LONG,RANGE,3207.497370693804,3229.726450009748,True,True,False,True,TRAILING_SL,0.7372045283414859,2.0,2024-06,ETH,23.645815863188812
2024-06-10 15:16:07.586613,2024-06-10 20:16:07.586613,LONG,RANGE,3221.190287502716,3271.190287502716,True,True,True,True,TP3,0.9002883223792022,5.0,2024-06,ETH,29.000000000000004
2024-06-10 14:16:07.586613,2024-06-10 21:16:07.586613,LONG,RANGE,3231.568468951547,3256.5268105146747,True,True,False,True,TRAILING_SL,0.7486045412639615,7.0,2024-06,ETH,24.191668312625552
2024-06-12 09:16:07.586613,2024-06-12 10:16:07.586613,LONG,RANGE,3324.0208234503834,3374.0208234503834,True,True,True,True,TP3,0.8724373745016906,1.0,2024-06,ETH,29.000000000000004
2024-06-12 08:16:07.586613,2024-06-12 11:16:07.586613,LONG,RANGE,3340.4714684520745,3364.410384022647,True,True,False,True,TRAILING_SL,0.718095734109955,3.0,2024-06,ETH,23.98778311411452
2024-06-12 10:16:07.586613,2024-06-12 14:16:07.586613,LONG,RANGE,3367.7960929926635,3399.9891765917896,True,True,False,True,TRAILING_SL,0.7612876792977821,4.0,2024-06,ETH,25.638616719825222
2024-06-12 14:16:07.586613,2024-06-12 20:16:07.586613,LONG,TREND,3330.509492916204,3343.612719680538,True,False,False,True,TRAILING_SL,0.6170711546049896,6.0,2024-06,ETH,20.551613382166806
2024-06-13 09:16:07.586613,2024-06-13 12:16:07.586613,LONG,TREND,3399.8709368014715,3474.2716745194616,True,False,False,True,TRAILING_SL,1.505950367256096,3.0,2024-06,ETH,51.20036885899504
2024-06-13 08:16:07.586613,2024-06-13 13:16:07.586613,LONG,TREND,3421.8452285340454,3474.762587864429,True,True,False,True,TRAILING_SL,1.191856122713907,5.0,2024-06,ETH,40.78347186607671
2024-06-13 14:16:07.586613,2024-06-13 17:16:07.586613,LONG,TREND,3425.8313690894365,3447.9976419803816,True,False,False,True,TRAILING_SL,0.7321766235137094,3.0,2024-06,ETH,25.08313644547252
2024-06-13 13:16:07.586613,2024-06-14 06:16:07.586613,LONG,TREND,3476.1963873055706,3519.0254426306155,True,False,False,True,TRAILING_SL,1.01877235106307,17.0,2024-06,ETH,35.41452766252247
2024-06-15 10:16:07.586613,2024-06-15 15:16:07.586613,LONG,RANGE,3239.5228331998624,3245.636255920654,True,False,False,True,TRAILING_SL,0.3721755326690122,5.0,2024-06,ETH,12.056711360395866
2024-06-17 10:16:07.586613,2024-06-18 00:16:07.586613,LONG,RANGE,3361.6322085550582,3393.9984333434986,True,False,False,True,TRAILING_SL,0.7491334813526411,14.0,2024-06,ETH,25.18311239422019
2024-06-18 09:16:07.586613,2024-06-18 11:16:07.586613,LONG,RANGE,3406.5309169247635,3527.310906772305,True,True,False,True,TRAILING_SL,1.2727316741527708,2.0,2024-06,ETH,43.35599796950827
2024-06-18 13:16:07.586613,2024-06-18 18:16:07.586613,LONG,TREND,3570.733779362313,3598.88722767726,True,False,False,True,TRAILING_SL,0.7863012448519113,5.0,2024-06,ETH,28.076724157473567
2024-06-18 14:16:07.586613,2024-06-18 18:16:07.586613,LONG,TREND,3573.713111307935,3598.88722767726,True,False,False,True,TRAILING_SL,0.743961738297789,4.0,2024-06,ETH,26.58705818466251
2024-06-18 15:16:07.586613,2024-06-18 18:16:07.586613,LONG,TREND,3530.2950268189065,3598.88722767726,True,True,False,True,TRAILING_SL,1.2440444732814555,3.0,2024-06,ETH,43.91844017167069
2024-06-19 09:16:07.586613,2024-06-19 14:16:07.586613,SHORT,RANGE,3235.3976629968543,3218.47701142329,True,False,False,True,TRAILING_SL,0.5396655250906333,5.0,2024-06,ETH,17.46032578678205
2024-06-19 13:16:07.586613,2024-06-20 12:16:07.586613,SHORT,TREND,3217.673446411401,3468.928648348748,False,False,False,False,SL,-7.824137723426346,23.0,2024-06,ETH,-251.75520193734704
2024-06-20 10:16:07.586613,2024-06-20 13:16:07.586613,LONG,RANGE,3441.9876050379166,3454.316470235468,True,False,False,True,TRAILING_SL,0.4405719700030296,3.0,2024-06,ETH,15.16443259877565
2024-06-22 13:16:07.586613,2024-06-22 17:16:07.586613,LONG,RANGE,3392.8461575498336,3399.18219887476,True,False,False,True,TRAILING_SL,0.3586375596602498,4.0,2024-06,ETH,12.168020662463276
2024-06-23 08:16:07.586613,2024-06-23 14:16:07.586613,SHORT,RANGE,3241.520087856752,3235.878551595104,True,False,False,True,TRAILING_SL,0.364667434118533,6.0,2024-06,ETH,11.820768130824035
2024-06-23 10:16:07.586613,2024-06-23 14:16:07.586613,SHORT,RANGE,3242.551932972272,3235.878551595104,True,False,False,True,TRAILING_SL,0.3804623933124059,4.0,2024-06,ETH,12.336690688583989
2024-06-23 09:16:07.586613,2024-06-23 16:16:07.586613,SHORT,RANGE,3237.337140502957,3187.337140502957,True,True,True,True,TP3,0.8957979580555677,7.0,2024-06,ETH,29.0
2024-06-23 13:16:07.586613,2024-06-23 16:16:07.586613,SHORT,RANGE,3232.0003298437296,3182.0003298437296,True,True,True,True,TP3,0.8972771361506073,3.0,2024-06,ETH,29.0
2024-06-23 15:16:07.586613,2024-06-23 16:16:07.586613,SHORT,RANGE,3236.183103414387,3186.183103414387,True,True,True,True,TP3,0.8961174035363786,1.0,2024-06,ETH,29.0
2024-06-24 09:16:07.586613,2024-06-24 11:16:07.586613,SHORT,RANGE,3081.257921685345,3065.5343529741863,True,False,False,True,TRAILING_SL,0.5472370305941987,2.0,2024-06,ETH,16.861784355579402
2024-06-24 08:16:07.586613,2024-06-24 15:16:07.586613,SHORT,RANGE,3063.927069304312,3246.916007002796,False,False,False,False,SL,-5.988684898434802,7.0,2024-06,ETH,-183.4889376984833
2024-06-24 10:16:07.586613,2024-06-26 10:16:07.586613,SHORT,RANGE,3062.7937004695104,3294.2134896286625,False,False,False,False,TIMEOUT,-7.591754845372314,48.0,2024-06,ETH,-232.51978915915203
2024-06-26 10:16:07.586613,2024-06-26 11:16:07.586613,LONG,RANGE,3294.2134896286625,3344.2134896286625,True,True,True,True,TP3,0.880331529553326,1.0,2024-06,ETH,29.0
2024-06-27 09:16:07.586613,2024-06-27 12:16:07.586613,LONG,RANGE,3634.6723603601536,3653.090347212547,True,False,False,True,TRAILING_SL,0.5009803256212173,3.0,2024-06,ETH,18.20899342619668
2024-06-27 10:16:07.586613,2024-06-27 12:16:07.586613,LONG,TREND,3622.9500059137313,3650.090347212547,True,False,False,True,TRAILING_SL,0.7609867816118112,2.0,2024-06,ETH,27.570170649407828
2024-06-27 13:16:07.586613,2024-06-27 16:16:07.586613,LONG,TREND,3588.341720117989,3690.721044116575,True,False,False,True,TRAILING_SL,1.816707189112116,3.0,2024-06,ETH,65.18966199929287
2024-06-27 14:16:07.586613,2024-06-27 16:16:07.586613,LONG,TREND,3571.775337997888,3690.721044116575,True,False,False,True,TRAILING_SL,2.057040158089216,2.0,2024-06,ETH,73.47285305934336
2024-06-27 08:16:07.586613,2024-06-27 17:16:07.586613,LONG,RANGE,3670.6658216636265,3705.8530043216174,True,True,False,True,TRAILING_SL,0.7147868481175657,9.0,2024-06,ETH,26.237436531598178
2024-06-30 09:16:07.586613,2024-06-30 10:16:07.586613,LONG,RANGE,3530.205738716968,3580.205738716968,True,True,True,True,TP3,0.8214818666783958,1.0,2024-06,ETH,29.0
2024-07-04 13:16:07.586613,2024-07-04 18:16:07.586613,SHORT,RANGE,3461.227994281887,3563.1863240583866,False,False,False,False,SL,-2.96017280415407,5.0,2024-07,ETH,-102.4583297764998
2024-07-06 10:16:07.586613,2024-07-06 11:16:07.586613,LONG,RANGE,3460.480944747487,3404.0838510582867,False,False,False,False,SL,-1.644196127580524,1.0,2024-07,ETH,-56.89709368920011
2024-07-07 08:16:07.586613,2024-07-07 11:16:07.586613,LONG,RANGE,3682.532210053249,3808.513875436809,True,True,False,True,TRAILING_SL,1.205592525586356,3.0,2024-07,ETH,44.39633307671202
2024-07-07 09:16:07.586613,2024-07-07 11:16:07.586613,LONG,TREND,3684.141472465065,3805.513875436809,True,False,False,True,TRAILING_SL,2.027234894318524,2.0,2024-07,ETH,74.68620148587206
2024-07-07 10:16:07.586613,2024-07-07 11:16:07.586613,LONG,TREND,3697.849322961396,3787.849322961396,True,True,True,True,TP3,1.298051808167228,1.0,2024-07,ETH,48.00000000000001
2024-07-08 13:16:07.586613,2024-07-08 15:16:07.586613,LONG,TREND,3829.8236625992895,3893.286782848201,True,False,False,True,TRAILING_SL,1.1940904896236864,2.0,2024-07,ETH,45.731560124455655
2024-07-08 14:16:07.586613,2024-07-08 16:16:07.586613,LONG,TREND,3867.363722172008,3893.286782848201,True,False,False,True,TRAILING_SL,0.6971552787632358,2.0,2024-07,ETH,26.961530338096512
2024-07-08 15:16:07.586613,2024-07-08 18:16:07.586613,LONG,TREND,3888.290099838997,3964.718536981042,True,True,False,True,TRAILING_SL,1.1698120834732086,3.0,2024-07,ETH,45.48568742840907
2024-07-09 13:16:07.586613,2024-07-09 15:16:07.586613,LONG,TREND,4108.080456182031,4126.649239022491,True,False,False,True,TRAILING_SL,0.5667949220709749,2.0,2024-07,ETH,23.2843914202299
2024-07-09 15:16:07.586613,2024-07-09 23:16:07.586613,LONG,TREND,4105.086242572455,4126.540734259949,True,False,False,True,TRAILING_SL,0.6023563058751128,8.0,2024-07,ETH,24.727245843746918
2024-07-09 14:16:07.586613,2024-07-10 05:16:07.586613,LONG,TREND,4120.345838085436,4179.39381292907,True,True,False,True,TRAILING_SL,1.0195647797430267,15.0,2024-07,ETH,42.00959496872675
2024-07-10 09:16:07.586613,2024-07-10 12:16:07.586613,LONG,RANGE,4075.241771691571,4095.896374873555,True,False,False,True,TRAILING_SL,0.4742614714358283,3.0,2024-07,ETH,19.327301590991965
2024-07-10 14:16:07.586613,2024-07-10 16:16:07.586613,LONG,TREND,4218.252489797635,4236.425120118806,True,False,False,True,TRAILING_SL,0.5472957158544436,2.0,2024-07,ETH,23.08631516058585
2024-07-15 09:16:07.586613,2024-07-15 11:16:07.586613,SHORT,TREND,4040.67731389264,4023.100098345729,True,False,False,True,TRAILING_SL,0.563979897506389,2.0,2024-07,ETH,22.78860777345562
2024-07-15 13:16:07.586613,2024-07-15 16:16:07.586613,SHORT,TREND,3977.361386701905,3944.770784549848,True,False,False,True,TRAILING_SL,0.7616934477545623,3.0,2024-07,ETH,30.295301076028405
2024-07-15 14:16:07.586613,2024-07-15 16:16:07.586613,SHORT,RANGE,3961.762111359967,3941.770784549848,True,False,False,True,TRAILING_SL,0.4794751141314445,2.0,2024-07,ETH,18.995663405059528
2024-07-15 15:16:07.586613,2024-07-15 18:16:07.586613,SHORT,RANGE,3944.8653663285727,3875.1193511095694,True,False,False,True,TRAILING_SL,1.112154751439164,3.0,2024-07,ETH,43.8730076095012
2024-07-17 09:16:07.586613,2024-07-17 12:16:07.586613,SHORT,RANGE,3803.015736537007,3898.1049868525856,False,False,False,False,SL,-2.5135118268698378,3.0,2024-07,ETH,-95.58925031557874
2024-07-18 10:16:07.586613,2024-07-18 18:16:07.586613,LONG,TREND,4001.682432656074,4034.434893027782,True,False,False,True,TRAILING_SL,0.7590864766770625,8.0,2024-07,ETH,30.37623018585396
2024-07-19 08:16:07.586613,2024-07-19 12:16:07.586613,SHORT,RANGE,3727.274109860562,3715.536675081816,True,False,False,True,TRAILING_SL,0.3989166600341388,4.0,2024-07,ETH,14.868717389372932
2024-07-19 09:16:07.586613,2024-07-19 12:16:07.586613,SHORT,RANGE,3741.839271543348,3715.536675081816,True,True,False,True,TRAILING_SL,0.653703099390943,3.0,2024-07,ETH,24.460519292306348
2024-07-19 10:16:07.586613,2024-07-19 12:16:07.586613,SHORT,RANGE,3743.457898026688,3715.536675081816,True,True,False,True,TRAILING_SL,0.6620682070990839,2.0,2024-07,ETH,24.784244588974342
2024-07-19 13:16:07.586613,2024-07-19 14:16:07.586613,SHORT,RANGE,3735.175687948447,3685.175687948447,True,True,True,True,TP3,0.7764025690563517,1.0,2024-07,ETH,29.000000000000004
2024-07-19 14:16:07.586613,2024-07-19 17:16:07.586613,SHORT,RANGE,3692.5520134043527,3843.963593421433,False,False,False,False,SL,-4.113999734211591,3.0,2024-07,ETH,-151.9115800170798
2024-07-20 09:16:07.586613,2024-07-20 11:16:07.586613,LONG,TREND,4310.731552199475,4332.518068649268,True,False,False,True,TRAILING_SL,0.5774717799858107,2.0,2024-07,ETH,24.89325822489627
2024-07-20 10:16:07.586613,2024-07-20 13:16:07.586613,LONG,TREND,4335.596615882121,4396.760148753017,True,False,False,True,TRAILING_SL,1.0282729318529442,3.0,2024-07,ETH,44.58176643544812
2024-07-20 08:16:07.586613,2024-07-20 14:16:07.586613,LONG,TREND,4356.6589033474775,4530.243852796181,True,True,False,True,TRAILING_SL,1.4900636320153784,6.0,2024-07,ETH,64.91698988974078
2024-07-20 13:16:07.586613,2024-07-20 14:16:07.586613,LONG,TREND,4395.355266921507,4485.355266921507,True,True,True,True,TP3,1.0920618945466734,1.0,2024-07,ETH,47.99999999999999
2024-07-20 15:16:07.586613,2024-07-20 17:16:07.586613,LONG,TREND,4485.397201714008,4556.591262845619,True,False,False,True,TRAILING_SL,1.1057444488272543,2.0,2024-07,ETH,49.59703056580565
2024-07-20 14:16:07.586613,2024-07-20 18:16:07.586613,LONG,TREND,4515.927666554311,4562.030254008876,True,True,False,True,TRAILING_SL,0.8729218092412703,4.0,2024-07,ETH,39.42051749091297
2024-07-21 08:16:07.586613,2024-07-21 10:16:07.586613,LONG,TREND,4730.046980665379,4751.3570780899145,True,False,False,True,TRAILING_SL,0.5212432099099241,2.0,2024-07,ETH,24.65504871226767
2024-07-21 10:16:07.586613,2024-07-21 12:16:07.586613,LONG,TREND,4698.392429133311,4742.849361737978,True,True,False,True,TRAILING_SL,0.8320162078956936,2.0,2024-07,ETH,39.09138652093335
2024-07-21 09:16:07.586613,2024-07-21 13:16:07.586613,LONG,TREND,4738.763952012916,4828.763952012916,True,True,True,True,TP3,1.0129223672263887,4.0,2024-07,ETH,48.0
2024-07-21 13:16:07.586613,2024-07-21 15:16:07.586613,LONG,TREND,4806.433738027434,4852.980850232401,True,True,False,True,TRAILING_SL,0.822011174905081,2.0,2024-07,ETH,39.50942244099351
2024-07-21 14:16:07.586613,2024-07-21 17:16:07.586613,LONG,TREND,4843.585662512386,4855.916325873167,True,False,False,True,TRAILING_SL,0.4163306501723059,3.0,2024-07,ETH,20.165331680390413
2024-07-21 15:16:07.586613,2024-07-21 17:16:07.586613,LONG,TREND,4839.153802676203,4855.916325873167,True,False,False,True,TRAILING_SL,0.4625036217304053,2.0,2024-07,ETH,22.38126159848207
2024-07-23 10:16:07.586613,2024-07-23 13:16:07.586613,LONG,TREND,4859.018607775419,4895.703462834587,True,False,False,True,TRAILING_SL,0.6656164575667561,3.0,2024-07,ETH,32.342427529584256
2024-07-23 15:16:07.586613,2024-07-23 18:16:07.586613,LONG,TREND,4786.038099446722,4876.038099446722,True,True,True,True,TP3,1.002917214669664,3.0,2024-07,ETH,47.99999999999999
2024-07-25 08:16:07.586613,2024-07-25 10:16:07.586613,SHORT,RANGE,4520.71095531935,4489.748487478502,True,True,False,True,TRAILING_SL,0.5616924819820927,2.0,2024-07,ETH,25.39249356816963
2024-07-25 09:16:07.586613,2024-07-26 06:16:07.586613,SHORT,RANGE,4495.498058232864,4445.498058232864,True,True,True,True,TP3,0.6450898126157708,21.0,2024-07,ETH,29.000000000000004
2024-07-26 10:16:07.586613,2024-07-26 12:16:07.586613,SHORT,RANGE,4422.819184233481,4372.819184233481,True,True,True,True,TP3,0.6556903819034599,2.0,2024-07,ETH,29.0
2024-07-26 14:16:07.586613,2024-07-26 20:16:07.586613,SHORT,RANGE,4443.42883123098,4415.692493548452,True,True,False,True,TRAILING_SL,0.5569407877665892,6.0,2024-07,ETH,24.747267536505564
2024-07-26 13:16:07.586613,2024-07-26 21:16:07.586613,SHORT,RANGE,4411.663266088695,4361.663266088695,True,True,True,True,TP3,0.657348447759271,8.0,2024-07,ETH,29.0
2024-07-26 08:16:07.586613,2024-07-26 22:16:07.586613,SHORT,RANGE,4371.169312472664,4359.11365584835,True,False,False,True,TRAILING_SL,0.3437942398908388,14.0,2024-07,ETH,15.027828312157
2024-07-26 09:16:07.586613,2024-07-26 22:16:07.586613,SHORT,RANGE,4387.562452269642,4359.11365584835,True,True,False,True,TRAILING_SL,0.5672798861559916,13.0,2024-07,ETH,24.889759284258258
2024-07-27 13:16:07.586613,2024-07-27 14:16:07.586613,LONG,RANGE,4365.315776181626,4415.315776181626,True,True,True,True,TP3,0.6643276566206745,1.0,2024-07,ETH,29.0
2024-07-28 10:16:07.586613,2024-07-28 15:16:07.586613,LONG,TREND,4429.828412921074,4456.939796847967,True,False,False,True,TRAILING_SL,0.6220487430860985,5.0,2024-07,ETH,27.555691963446407
2024-07-28 14:16:07.586613,2024-07-28 19:16:07.586613,LONG,TREND,4452.481215173179,4486.944532623555,True,False,False,True,TRAILING_SL,0.7014439189267374,5.0,2024-07,ETH,31.23165872518757
2024-07-30 13:16:07.586613,2024-07-30 15:16:07.586613,SHORT,RANGE,4189.283702879804,4079.984818197224,True,False,False,True,TRAILING_SL,1.5193395065971795,2.0,2024-07,ETH,63.64944234129007
2024-07-30 14:16:07.586613,2024-07-30 15:16:07.586613,SHORT,RANGE,4182.86024137067,4132.86024137067,True,True,True,True,TP3,0.6933054973526217,1.0,2024-07,ETH,29.0
2024-08-01 09:16:07.586613,2024-08-01 21:16:07.586613,LONG,RANGE,4570.426214206906,4431.261245803412,False,False,False,False,SL,-3.055841224815166,12.0,2024-08,ETH,-139.66496840349373
2024-08-04 08:16:07.586613,2024-08-04 11:16:07.586613,LONG,TREND,4741.647292910398,4777.887097713335,True,False,False,True,TRAILING_SL,0.6773996549573202,3.0,2024-08,ETH,32.11990240146815
2024-08-04 09:16:07.586613,2024-08-04 11:16:07.586613,LONG,TREND,4738.704551287809,4777.887097713335,True,True,False,True,TRAILING_SL,0.80267737465861,2.0,2024-08,ETH,38.03650928510505
2024-08-04 10:16:07.586613,2024-08-04 13:16:07.586613,LONG,TREND,4772.009910586498,4788.052483712054,True,False,False,True,TRAILING_SL,0.4614677457799166,3.0,2024-08,ETH,22.02128656277773
2024-08-04 15:16:07.586613,2024-08-04 16:16:07.586613,LONG,TREND,4712.661880702264,4802.661880702264,True,True,True,True,TP3,1.018532651293184,1.0,2024-08,ETH,48.0
2024-08-04 14:16:07.586613,2024-08-04 17:16:07.586613,LONG,TREND,4765.675548485323,4809.68558494027,True,False,False,True,TRAILING_SL,0.7555071229915568,3.0,2024-08,ETH,36.00501822747356
2024-08-04 13:16:07.586613,2024-08-04 18:16:07.586613,LONG,TREND,4785.555870340089,4860.8541233195465,True,False,False,True,TRAILING_SL,1.0792712046230504,5.0,2024-08,ETH,51.64912648972858
2024-08-05 08:16:07.586613,2024-08-05 10:16:07.586613,LONG,TREND,5007.866637228808,5141.727564895143,True,True,False,True,TRAILING_SL,1.1376538087043289,2.0,2024-08,ETH,56.97218553326693
2024-08-05 09:16:07.586613,2024-08-05 11:16:07.586613,LONG,TREND,5079.455505443818,5216.440355923366,True,True,False,True,TRAILING_SL,1.1339201619973065,2.0,2024-08,ETH,57.59697009590964
2024-08-05 10:16:07.586613,2024-08-05 11:16:07.586613,LONG,TREND,5141.629652114991,5231.629652114991,True,True,True,True,TP3,0.9335561533541292,1.0,2024-08,ETH,48.0
